timestamp,running_reqs,num_tokens,token_usage,throughput,queue_reqs
1762549336.6707904,1,435,0.0013,12.1161,0
1762549337.4873302,2,895,0.0027,73.4810,0
1762549338.271682,3,1389,0.0042,114.7446,0
1762549338.996981,3,1509,0.0046,165.4494,0
1762549339.8152604,4,2065,0.0063,191.8665,0
1762549340.6090772,5,2654,0.0081,235.5712,0
1762549341.386026,6,3277,0.0100,276.7243,0
1762549342.2009332,7,3916,0.0119,300.6487,0
1762549342.9648268,7,4196,0.0128,366.5438,0
1762549343.7496448,8,4910,0.0150,402.6418,0
1762549344.5640886,9,5652,0.0172,421.1473,0
1762549345.376278,10,6425,0.0196,461.7157,0
1762549346.162405,11,7233,0.0221,512.6405,0
1762549346.9342597,11,7673,0.0234,570.0566,0
1762549347.7744362,12,8545,0.0261,564.1678,0
1762549348.5675554,13,9443,0.0288,636.7274,0
1762549349.3938105,14,10377,0.0316,647.5011,0
1762549350.2288208,15,11341,0.0346,677.8375,0
1762549351.0001085,15,11941,0.0364,777.9211,0
1762549351.8408635,16,12989,0.0396,757.6603,0
1762549352.6913083,17,14063,0.0429,786.6485,0
1762549353.5110624,18,15169,0.0462,856.3558,0
1762549354.3549025,19,16294,0.0497,867.4646,0
1762549355.2183568,20,17465,0.0532,885.9779,0
1762549356.0116322,20,18265,0.0557,1008.4792,0
1762549356.881807,21,19511,0.0595,961.8772,0
1762549357.757314,22,20782,0.0634,994.8539,0
1762549358.5960398,23,22088,0.0673,1079.0202,0
1762549359.4672673,24,23423,0.0714,1075.4967,0
1762549360.3592076,25,24802,0.0756,1089.7607,0
1762549361.2341182,26,26206,0.0799,1149.8349,0
1762549362.13995,27,27646,0.0843,1149.2224,0
1762549363.0050538,27,28726,0.0876,1248.4073,0
1762549363.8863654,28,30246,0.0922,1267.4318,0
1762549364.8099446,29,31799,0.0970,1246.2408,0
1762549365.7197635,30,33388,0.1018,1305.7568,0
1762549366.624233,31,35013,0.1068,1352.1767,0
1762549367.5751998,32,36676,0.1118,1324.9703,0
1762549368.4737854,33,38376,0.1170,1443.3818,0
1762549369.42477,34,40112,0.1223,1401.7074,0
1762549370.392746,35,41887,0.1277,1417.3925,0
1762549371.30675,36,43702,0.1332,1540.4773,0
1762549372.28277,37,45553,0.1389,1482.5540,0
1762549373.2310116,38,47434,0.1446,1566.0588,0
1762549374.235877,39,49364,0.1505,1516.6239,0
1762549375.220548,39,49094,0.1497,1553.8217,0
1762549376.1839976,39,48836,0.1489,1599.4639,0
1762549377.185819,39,48583,0.1481,1549.1804,0
1762549378.1549466,40,50547,0.1541,1610.7285,0
1762549379.0969305,39,49911,0.1522,1658.2053,0
1762549380.1533988,40,50091,0.1527,1488.9251,0
1762549381.076935,39,49468,0.1508,1715.1487,0
1762549382.1490767,40,49671,0.1514,1487.6785,0
1762549383.145418,41,51676,0.1576,1606.8815,0
1762549384.1507967,41,51485,0.1570,1595.4217,0
1762549385.2012267,41,51310,0.1564,1541.2759,0
1762549386.183841,41,51138,0.1559,1654.7718,0
1762549387.2109826,41,50975,0.1554,1595.6930,0
1762549388.2196667,42,53023,0.1617,1629.8477,0
1762549389.228531,42,52882,0.1612,1634.5161,0
1762549390.2637763,42,52756,0.1608,1602.5211,0
1762549391.2685733,42,52625,0.1604,1661.0348,0
1762549392.3165746,42,52512,0.1601,1603.0537,0
1762549393.3332856,43,54605,0.1665,1660.2578,0
1762549394.3622558,43,54490,0.1661,1643.3940,0
1762549395.406493,43,54394,0.1658,1628.9422,0
1762549396.4099383,43,54298,0.1656,1702.1395,0
1762549397.4808168,43,54229,0.1653,1606.1604,0
1762549398.5022702,43,54154,0.1651,1692.6881,0
1762549399.5664127,44,56294,0.1716,1630.4233,0
1762549400.607381,44,56230,0.1714,1672.4838,0
1762549401.6568048,44,56188,0.1713,1665.6792,0
1762549402.7156925,44,56145,0.1712,1659.2902,0
1762549403.7373247,44,56116,0.1711,1728.6093,0
1762549404.8005207,44,56075,0.1710,1666.6760,0
1762549405.8452125,44,56062,0.1709,1704.8113,0
1762549406.9107902,44,56048,0.1709,1677.0279,0
1762549407.9824173,45,58244,0.1776,1672.2264,0
1762549409.0164766,45,58246,0.1776,1737.8134,0
1762549410.0861392,45,58246,0.1776,1686.5162,0
1762549411.184537,46,58653,0.1788,1648.7681,0
1762549412.252431,46,58673,0.1789,1703.3553,0
1762549413.3465736,46,58699,0.1790,1668.8909,0
1762549414.3815753,46,58735,0.1791,1769.0816,0
1762549415.4916418,46,58771,0.1792,1656.6601,0
1762549416.539204,46,58814,0.1793,1758.3707,0
1762549417.6451685,46,58856,0.1794,1671.8455,0
1762549418.700961,46,58912,0.1796,1755.0820,0
1762549419.781251,46,58979,0.1798,1718.9862,0
1762549420.8727179,46,59039,0.1800,1705.9633,0
1762549421.9267974,46,59106,0.1802,1769.3206,0
1762549423.0322995,46,59178,0.1804,1691.5412,0
1762549424.078404,46,59264,0.1807,1789.4987,0
1762549425.2213578,47,59744,0.1822,1643.1147,0
1762549426.297657,47,59823,0.1824,1750.4450,0
1762549427.3821197,47,59907,0.1827,1739.1132,0
1762549428.4739993,47,59999,0.1829,1731.8782,0
1762549429.5442824,47,60098,0.1832,1767.7608,0
1762549430.6406472,47,60195,0.1835,1729.3538,0
1762549431.6950717,47,60295,0.1838,1800.0364,0
1762549432.7933726,47,60395,0.1841,1729.9493,0
1762549433.8619065,47,60501,0.1845,1781.8832,0
1762549434.941494,47,60606,0.1848,1764.5649,0
1762549436.0394533,47,60711,0.1851,1737.7716,0
1762549437.098803,47,60815,0.1854,1803.9404,0
1762549438.2614238,48,61332,0.1870,1648.0028,0
1762549439.3195386,48,61464,0.1874,1813.6053,0
1762549440.443417,48,61582,0.1878,1710.1529,0
1762549441.4884143,48,61706,0.1881,1840.1992,0
1762549442.5940244,48,61833,0.1885,1741.1216,0
1762549443.6606822,48,61952,0.1889,1806.5796,0
1762549444.7533147,48,62089,0.1893,1765.4640,0
1762549445.8452199,48,62221,0.1897,1769.3864,0
1762549446.9037025,48,62356,0.1901,1825.2584,0
1762549448.0092452,48,62487,0.1905,1750.2736,0
1762549449.047269,48,62614,0.1909,1864.1210,0
1762549450.154982,48,62744,0.1913,1746.8443,0
1762549451.2579608,49,63284,0.1929,1757.0633,0
1762549452.369652,49,63425,0.1934,1746.8920,0
1762549453.4503846,49,63579,0.1938,1798.7830,0
1762549454.5425305,49,63731,0.1943,1779.9846,0
1762549455.645581,49,63881,0.1948,1765.1074,0
1762549456.6927373,48,63605,0.1939,1840.2257,0
1762549457.7803357,47,63283,0.1929,1732.2602,0
1762549458.8161616,45,60735,0.1852,1779.2593,0
1762549459.8939373,44,60334,0.1840,1668.2536,0
1762549460.9504702,43,59892,0.1826,1662.0424,0
1762549462.0063562,42,59403,0.1811,1621.3900,0
1762549463.0744596,41,58867,0.1795,1563.5216,0
1762549464.0688853,40,58296,0.1777,1635.1176,0
1762549465.1512306,39,57678,0.1759,1463.4919,0
1762549466.1262321,38,57021,0.1739,1580.5134,0
1762549467.1764314,37,56314,0.1717,1426.3982,0
1762549468.1825364,36,55566,0.1694,1447.1668,0
1762549469.179177,35,54776,0.1670,1416.7617,0
1762549470.1957018,34,53944,0.1645,1346.7475,0
1762549471.1582246,33,53069,0.1618,1377.6315,0
1762549472.160768,32,52141,0.1590,1279.7472,0
1762549473.133261,30,48976,0.1493,1273.0185,0
1762549474.0861685,29,47969,0.1463,1253.0097,0
1762549475.0729108,28,46923,0.1431,1166.4669,0
1762549475.9941993,27,45826,0.1397,1201.5796,0
1762549476.9434814,26,44690,0.1363,1121.9032,0
1762549477.9160702,25,43508,0.1327,1049.7774,0
1762549478.7985232,24,42286,0.1289,1109.4094,0
1762549479.766566,23,41019,0.1251,965.8678,0
1762549480.6729755,22,39712,0.1211,984.1045,0
1762549481.6024156,21,38361,0.1170,914.5308,0
1762549482.5425413,20,36968,0.1127,857.3335,0
1762549483.4238596,18,33328,0.1016,865.7496,0
1762549484.2638192,17,31844,0.0971,852.4234,0
1762549485.162275,16,30309,0.0924,750.1782,0
1762549485.9962864,15,28740,0.0876,754.1879,0
1762549486.8332362,14,27121,0.0827,701.3583,0
1762549487.7037954,13,25461,0.0776,624.8869,0
1762549488.5200336,12,23764,0.0725,612.5674,0
1762549489.337136,11,22017,0.0671,560.5185,0
1762549490.1970994,10,20229,0.0617,480.2535,0
1762549491.0101776,9,18398,0.0561,456.2916,0
1762549491.7999067,8,16528,0.0504,415.3328,0
1762549492.6325212,7,14621,0.0446,341.0948,0
1762549493.4328873,5,10462,0.0319,302.3622,0
1762549494.2009938,4,8459,0.0258,256.4752,0
1762549495.0100665,3,6413,0.0196,187.8699,0
1762549495.7925143,2,4320,0.0132,139.3068,0
1762549496.5226643,1,2178,0.0066,90.3926,0
