timestamp_start_iso,user,kind,duration_ttft,duration_taft,prompt_tokens,completion_tokens
2025-10-28T04:42:09.191,1,good,0.079850,1.312164,553,50
2025-10-28T04:42:09.391,2,good,0.073460,1.333472,565,50
2025-10-28T04:42:09.591,3,good,0.066702,1.330051,565,50
2025-10-28T04:42:09.792,4,good,0.061681,1.345373,571,50
2025-10-28T04:42:09.993,5,good,0.061219,1.361135,552,50
2025-10-28T04:42:10.193,6,good,0.061032,1.356352,563,50
2025-10-28T04:42:10.394,7,good,0.062369,1.341853,547,50
2025-10-28T04:42:10.595,8,good,0.059133,1.333286,559,50
2025-10-28T04:42:10.796,9,good,0.068228,1.305553,538,50
2025-10-28T04:42:10.997,10,good,0.064321,1.316273,580,50
2025-10-28T04:42:11.198,11,good,0.074080,1.296045,560,50
2025-10-28T04:42:11.398,12,good,0.063686,1.297604,539,50
2025-10-28T04:42:11.600,13,good,0.058419,1.287331,546,50
2025-10-28T04:42:11.801,14,good,0.066157,1.313663,556,50
2025-10-28T04:42:12.002,15,good,0.069821,1.338089,541,50
2025-10-28T04:42:12.203,16,good,0.075351,1.343543,542,50
2025-10-28T04:42:12.404,17,good,0.061202,1.320708,548,50
2025-10-28T04:42:12.604,18,good,0.072792,1.330396,541,50
2025-10-28T04:42:12.804,19,good,0.063646,1.325687,563,50
2025-10-28T04:42:13.006,20,good,0.075395,1.322990,533,50
2025-10-28T04:42:13.208,1,good,0.073866,1.293623,552,50
2025-10-28T04:42:13.409,2,good,0.068937,1.297805,534,50
2025-10-28T04:42:13.610,3,good,0.059832,1.296187,550,50
2025-10-28T04:42:13.810,4,good,0.067239,1.335516,552,50
2025-10-28T04:42:14.011,5,good,0.060341,1.338704,546,50
2025-10-28T04:42:14.211,6,good,0.072021,1.344219,551,50
2025-10-28T04:42:14.412,7,good,0.059984,1.339523,571,50
2025-10-28T04:42:14.613,8,good,0.073300,1.358394,539,50
2025-10-28T04:42:14.813,9,good,0.071000,1.352835,547,50
2025-10-28T04:42:15.014,10,good,0.063376,1.350215,551,50
2025-10-28T04:42:15.215,11,good,0.067399,1.323315,555,50
2025-10-28T04:42:15.415,12,good,0.065626,1.324986,550,50
2025-10-28T04:42:15.617,13,good,0.057520,1.323087,542,50
2025-10-28T04:42:15.817,14,good,0.061127,1.338961,545,50
2025-10-28T04:42:16.019,15,good,0.073112,1.342134,540,50
2025-10-28T04:42:16.220,16,good,0.064411,1.346248,565,50
2025-10-28T04:42:16.421,17,good,0.052658,1.349980,533,50
2025-10-28T04:42:16.622,18,good,0.070364,1.344426,549,50
2025-10-28T04:42:16.822,19,good,0.072268,1.343619,539,50
2025-10-28T04:42:17.023,20,good,0.063727,1.339373,560,50
2025-10-28T04:42:17.223,1,good,0.069770,1.331474,558,50
2025-10-28T04:42:17.426,2,good,0.057209,1.328638,560,50
2025-10-28T04:42:17.626,3,good,0.074191,1.325139,539,50
2025-10-28T04:42:17.827,4,good,0.062224,1.332711,549,50
2025-10-28T04:42:18.027,5,good,0.057082,1.355809,554,50
2025-10-28T04:42:18.228,6,good,0.056792,1.356509,543,50
2025-10-28T04:42:18.429,7,good,0.063489,1.363205,551,50
2025-10-28T04:42:18.629,8,good,0.062155,1.360633,550,50
2025-10-28T04:42:18.831,9,good,0.065345,1.357266,553,50
2025-10-28T04:42:19.032,10,good,0.061580,1.345079,548,50
2025-10-28T04:42:19.232,11,good,0.057942,1.335554,549,50
2025-10-28T04:42:19.433,12,good,0.075839,1.327980,549,50
2025-10-28T04:42:19.635,13,good,0.072974,1.319659,551,50
2025-10-28T04:42:19.836,14,good,0.065866,1.329538,548,50
2025-10-28T04:42:20.037,15,good,0.062889,1.318221,549,50
2025-10-28T04:42:20.238,16,good,0.060050,1.335280,546,50
2025-10-28T04:42:20.438,17,good,0.065949,1.344296,535,50
2025-10-28T04:42:20.638,18,good,0.054199,1.341450,540,50
2025-10-28T04:42:20.839,19,good,0.065117,1.319954,545,50
2025-10-28T04:42:21.040,20,good,0.055242,1.318184,549,50
2025-10-28T04:42:21.240,1,good,0.058011,1.310804,544,50
2025-10-28T04:42:21.441,2,good,0.069481,1.330471,559,50
2025-10-28T04:42:21.642,3,good,0.060024,1.312253,532,50
2025-10-28T04:42:21.842,4,good,0.053454,1.308224,543,50
2025-10-28T04:42:22.043,5,good,0.060915,1.327767,550,50
2025-10-28T04:42:22.244,6,good,0.066736,1.353508,550,50
2025-10-28T04:42:22.444,7,good,0.056434,1.360332,559,50
2025-10-28T04:42:22.645,8,good,0.069812,1.352252,552,50
2025-10-28T04:42:22.846,9,good,0.062953,1.334008,571,50
2025-10-28T04:42:23.048,10,good,0.072450,1.338350,551,50
2025-10-28T04:42:23.249,11,good,0.073380,1.318822,565,50
2025-10-28T04:42:23.450,12,good,0.069889,1.314722,536,50
2025-10-28T04:42:23.650,13,good,0.062887,1.296522,550,50
2025-10-28T04:42:23.851,14,good,0.057305,1.290101,544,50
2025-10-28T04:42:24.051,15,good,0.063428,1.303369,549,50
2025-10-28T04:42:24.252,16,good,0.057826,1.314023,571,50
2025-10-28T04:42:24.452,17,good,0.053625,1.320230,546,50
2025-10-28T04:42:24.653,18,good,0.054813,1.331994,578,50
2025-10-28T04:42:24.854,19,good,0.074004,1.325000,554,50
2025-10-28T04:42:25.055,20,good,0.057429,1.325292,561,50
2025-10-28T04:42:25.256,1,good,0.072924,1.318527,562,50
2025-10-28T04:42:25.457,2,good,0.056291,1.300549,547,50
2025-10-28T04:42:25.657,3,good,0.063405,1.306772,554,50
2025-10-28T04:42:25.859,4,good,0.061229,1.298943,566,50
2025-10-28T04:42:26.059,5,good,0.067806,1.324866,548,50
2025-10-28T04:42:26.259,6,good,0.061173,1.330908,564,50
2025-10-28T04:42:26.460,7,good,0.060989,1.368237,553,50
2025-10-28T04:42:26.662,8,good,0.071314,1.417343,547,50
2025-10-28T04:42:26.863,9,good,0.061346,1.425903,550,50
2025-10-28T04:42:27.063,10,good,0.072197,1.356286,543,50
2025-10-28T04:42:27.264,11,good,0.066472,1.350472,551,50
2025-10-28T04:42:27.464,12,good,0.059965,1.321525,532,50
2025-10-28T04:42:27.666,13,good,0.057717,1.318501,564,50
2025-10-28T04:42:27.867,14,good,0.065672,1.293268,545,50
2025-10-28T04:42:28.068,15,good,0.061183,1.283803,552,50
2025-10-28T04:42:28.268,16,good,0.059060,1.278490,563,50
2025-10-28T04:42:28.469,17,good,0.070540,1.276647,550,50
2025-10-28T04:42:28.669,18,good,0.058294,1.279699,545,50
2025-10-28T04:42:28.870,19,good,0.060579,1.283114,558,50
2025-10-28T04:42:29.072,20,good,0.055507,1.274188,559,50
2025-10-28T04:42:29.273,1,good,0.057351,1.273365,558,50
2025-10-28T04:42:29.474,2,good,0.070785,1.254996,552,50
2025-10-28T04:42:29.675,3,good,0.056569,1.257996,555,50
2025-10-28T04:42:29.875,4,good,0.067871,1.246750,551,50
2025-10-28T04:42:30.075,5,good,0.054317,1.248289,547,50
2025-10-28T04:42:30.276,6,good,0.066761,1.253300,569,50
2025-10-28T04:42:30.477,7,good,0.068464,1.263993,561,50
2025-10-28T04:42:30.678,8,good,0.063665,1.278000,555,50
2025-10-28T04:42:30.878,9,good,0.061017,1.294135,550,50
2025-10-28T04:42:31.079,10,good,0.070256,1.295253,550,50
2025-10-28T04:42:31.280,11,good,0.070657,1.293940,551,50
2025-10-28T04:42:31.480,12,good,0.073391,1.268002,552,50
2025-10-28T04:42:31.681,13,good,0.063684,1.261010,529,50
2025-10-28T04:42:31.882,14,good,0.055706,1.249603,557,50
2025-10-28T04:42:32.083,15,good,0.060326,1.243286,556,50
2025-10-28T04:42:32.285,16,good,0.058140,1.223021,551,50
2025-10-28T04:42:32.485,17,good,0.065601,1.231480,555,50
2025-10-28T04:42:32.685,18,good,0.059687,1.248263,558,50
2025-10-28T04:42:32.886,19,good,0.061756,1.263203,550,50
2025-10-28T04:42:33.086,20,good,0.061307,1.267605,549,50
2025-10-28T04:42:33.287,1,good,0.060447,1.283346,533,50
2025-10-28T04:42:33.488,2,good,0.055543,1.293333,554,50
