timestamp_start_iso,user,kind,duration_ttft,duration_taft,prompt_tokens,completion_tokens
2025-10-21T05:03:06.180,1,good,0.079346,1.241803,571,50
2025-10-21T05:03:06.380,2,good,0.060322,1.262256,553,50
2025-10-21T05:03:06.581,3,good,0.065901,1.263550,548,50
2025-10-21T05:03:06.782,4,good,0.060367,1.282592,547,50
2025-10-21T05:03:06.983,5,good,0.054902,1.296659,541,50
2025-10-21T05:03:07.185,6,good,0.060305,1.308928,548,50
2025-10-21T05:03:07.386,7,good,0.073434,1.306891,554,50
2025-10-21T05:03:07.588,8,good,0.068936,1.302005,538,50
2025-10-21T05:03:07.789,9,good,0.059888,1.299801,546,50
2025-10-21T05:03:07.989,10,good,0.070815,1.246048,548,50
2025-10-21T05:03:08.190,11,good,0.065209,1.194103,546,50
2025-10-21T05:03:08.391,12,good,0.071825,1.152576,571,50
2025-10-21T05:03:08.592,13,good,0.070682,1.086201,551,50
2025-10-21T05:03:08.793,14,good,0.063890,1.024127,561,50
2025-10-21T05:03:08.993,15,good,0.071174,0.964151,548,50
2025-10-21T05:03:10.197,1,good,0.054895,1.273767,568,50
2025-10-21T05:03:10.398,2,good,0.066363,1.282920,543,50
2025-10-21T05:03:10.599,3,good,0.060906,1.271459,567,50
2025-10-21T05:03:10.799,4,good,0.058220,1.282325,546,50
2025-10-21T05:03:11.000,5,good,0.066236,1.271565,535,50
2025-10-21T05:03:11.200,6,good,0.074887,1.276557,556,50
2025-10-21T05:03:11.401,7,good,0.065553,1.283998,563,50
2025-10-21T05:03:11.601,8,good,0.068712,1.297577,544,50
2025-10-21T05:03:11.802,9,good,0.069871,1.301885,540,50
2025-10-21T05:03:12.003,10,good,0.072661,1.270023,578,50
2025-10-21T05:03:12.204,11,good,0.070945,1.209205,559,50
2025-10-21T05:03:12.405,12,good,0.060376,1.152621,548,50
2025-10-21T05:03:12.606,13,good,0.060089,1.083944,549,50
2025-10-21T05:03:12.806,14,good,0.073871,1.016996,546,50
2025-10-21T05:03:13.007,15,good,0.066830,0.947799,560,50
2025-10-21T05:03:14.211,1,good,0.053203,1.271446,549,50
2025-10-21T05:03:14.411,2,good,0.072244,1.273758,548,50
2025-10-21T05:03:14.612,3,good,0.061162,1.249480,550,50
2025-10-21T05:03:14.813,4,good,0.065165,1.260557,546,50
2025-10-21T05:03:15.013,5,good,0.071568,1.274929,573,50
2025-10-21T05:03:15.215,6,good,0.056418,1.278707,558,50
2025-10-21T05:03:15.416,7,good,0.056175,1.305317,551,50
2025-10-21T05:03:15.617,8,good,0.062210,1.299878,552,50
2025-10-21T05:03:15.817,9,good,0.064255,1.313906,552,50
2025-10-21T05:03:16.018,10,good,0.060576,1.248033,548,50
2025-10-21T05:03:16.219,11,good,0.072057,1.185315,557,50
2025-10-21T05:03:16.420,12,good,0.067247,1.119112,556,50
2025-10-21T05:03:16.621,13,good,0.078005,1.041676,563,50
2025-10-21T05:03:16.821,14,good,0.059945,0.985512,559,50
2025-10-21T05:03:17.022,15,good,0.057958,0.907742,527,50
2025-10-21T05:03:18.228,1,good,0.053941,1.317205,550,50
2025-10-21T05:03:18.429,2,good,0.071476,1.308381,559,50
2025-10-21T05:03:18.630,3,good,0.073896,1.297948,538,50
2025-10-21T05:03:18.830,4,good,0.070146,1.290959,546,50
2025-10-21T05:03:19.031,5,good,0.063548,1.288996,551,50
2025-10-21T05:03:19.231,6,good,0.069879,1.300244,555,50
2025-10-21T05:03:19.432,7,good,0.060598,1.300288,563,50
2025-10-21T05:03:19.632,8,good,0.056459,1.289127,552,50
2025-10-21T05:03:19.833,9,good,0.067093,1.291759,544,50
2025-10-21T05:03:20.034,10,good,0.056462,1.246150,560,50
2025-10-21T05:03:20.235,11,good,0.065306,1.200374,561,50
2025-10-21T05:03:20.436,12,good,0.071891,1.154563,563,50
2025-10-21T05:03:20.637,13,good,0.070581,1.092294,540,50
2025-10-21T05:03:20.838,14,good,0.059122,1.052657,544,50
2025-10-21T05:03:21.038,15,good,0.063183,1.028059,540,50
2025-10-21T05:03:22.243,1,good,0.050115,1.246076,545,50
2025-10-21T05:03:22.445,2,good,0.057097,1.276431,550,50
2025-10-21T05:03:22.645,3,good,0.060421,1.300209,534,50
2025-10-21T05:03:22.846,4,good,0.059917,1.310922,561,50
2025-10-21T05:03:23.047,5,good,0.065641,1.307949,555,50
2025-10-21T05:03:23.248,6,good,0.066326,1.321731,550,50
2025-10-21T05:03:23.450,7,good,0.066808,1.327714,559,50
2025-10-21T05:03:23.650,8,good,0.076029,1.303107,555,50
2025-10-21T05:03:23.851,9,good,0.072999,1.270581,556,50
2025-10-21T05:03:24.052,10,good,0.063168,1.223759,545,50
2025-10-21T05:03:24.253,11,good,0.069549,1.165452,544,50
2025-10-21T05:03:24.454,12,good,0.071471,1.117592,548,50
2025-10-21T05:03:24.656,13,good,0.066409,1.056687,554,50
2025-10-21T05:03:24.857,14,good,0.054535,1.013772,560,50
2025-10-21T05:03:25.058,15,good,0.055179,0.988019,545,50
2025-10-21T05:03:26.263,1,good,0.054598,1.228999,563,50
2025-10-21T05:03:26.464,2,good,0.052565,1.239005,562,50
2025-10-21T05:03:26.664,3,good,0.055362,1.257329,547,50
2025-10-21T05:03:26.865,4,good,0.055681,1.265826,536,50
2025-10-21T05:03:27.066,5,good,0.056486,1.288732,547,50
2025-10-21T05:03:27.267,6,good,0.055611,1.296638,546,50
2025-10-21T05:03:27.467,7,good,0.056646,1.300242,548,50
2025-10-21T05:03:27.668,8,good,0.065842,1.295201,572,50
2025-10-21T05:03:27.869,9,good,0.064963,1.282888,554,50
2025-10-21T05:03:28.069,10,good,0.072699,1.222828,550,50
2025-10-21T05:03:28.270,11,good,0.060087,1.166732,551,50
2025-10-21T05:03:28.470,12,good,0.070283,1.119743,547,50
2025-10-21T05:03:28.672,13,good,0.071968,1.076375,559,50
2025-10-21T05:03:28.873,14,good,0.056278,1.045084,541,50
2025-10-21T05:03:29.074,15,good,0.062867,0.994403,541,50
2025-10-21T05:03:30.279,1,good,0.053947,1.278187,560,50
2025-10-21T05:03:30.479,2,good,0.055713,1.286128,540,50
2025-10-21T05:03:30.680,3,good,0.055638,1.298333,560,50
2025-10-21T05:03:30.881,4,good,0.070764,1.307733,556,50
2025-10-21T05:03:31.082,5,good,0.070141,1.292568,540,50
2025-10-21T05:03:31.282,6,good,0.065027,1.284412,548,50
2025-10-21T05:03:31.483,7,good,0.058679,1.273332,547,50
2025-10-21T05:03:31.684,8,good,0.057158,1.257005,548,50
2025-10-21T05:03:31.884,9,good,0.061845,1.253068,560,50
2025-10-21T05:03:32.085,10,good,0.053921,1.225772,544,50
2025-10-21T05:03:32.286,11,good,0.059718,1.181272,540,50
