timestamp,running_reqs,num_tokens,token_usage,throughput,queue_reqs
1761630910.0927398,15,15693,0.7846,14.0927,142
1761630911.1132393,14,18167,0.9083,586.9694,140
1761630912.1306312,15,19424,0.9712,570.0869,139
1761630912.9402003,14,19077,0.9538,732.4916,138
1761630913.6962893,14,19637,0.9819,740.6578,141
1761630914.5230267,13,19181,0.9590,644.7055,140
1761630916.3211837,16,19494,0.9747,285.8486,131
1761630917.3489008,16,19386,0.9693,578.9551,130
1761630918.284476,15,19308,0.9654,647.7317,128
1761630919.2565448,14,18950,0.9475,578.1498,128
1761630920.1603804,12,16901,0.8450,605.2024,126
1761630920.8592756,12,17381,0.8690,686.8001,126
1761630921.580915,12,17861,0.8931,665.1568,129
1761630924.403518,8,13452,0.6726,123.6448,207
1761630926.509905,8,16457,0.8228,147.1716,212
1761630927.5702772,8,19393,0.9697,292.3510,213
1761630928.2735138,7,18707,0.9354,429.4446,213
1761630929.3421352,8,19639,0.9819,288.2225,215
1761630930.0246463,7,19152,0.9576,436.6249,215
1761630934.3182526,7,18915,0.9457,62.8842,234
1761630935.3900921,7,18669,0.9335,251.9045,236
1761630936.0785756,6,17952,0.8976,395.0729,236
1761630938.8064156,7,18660,0.9330,83.2161,242
1761630939.965445,7,18080,0.9040,237.2680,246
1761630942.2195477,8,19672,0.9836,125.9926,252
1761630942.9026701,8,19992,0.9996,468.4391,252
1761630944.0782847,8,19783,0.9891,259.4394,254
1761630945.0604672,7,18607,0.9304,282.0257,254
1761630945.7586107,7,18887,0.9444,401.0653,257
1761630946.7293167,6,17493,0.8747,254.4547,257
1761630949.9539607,7,18811,0.9405,71.6359,268
1761630951.0392842,7,18581,0.9291,253.3812,267
1761630952.1368132,7,18351,0.9175,246.0082,269
1761630953.1190772,7,18362,0.9181,279.9663,269
1761630953.82182,6,17545,0.8772,389.9021,271
1761630954.5180547,6,17785,0.8892,344.7130,271
1761630955.2074828,6,18025,0.9012,348.1158,274
1761630957.3575323,12,19266,0.9633,150.2293,300
1761630958.1634414,12,19746,0.9873,595.6034,300
1761630959.569217,13,17666,0.8833,384.1303,297
1761630960.9150915,15,19643,0.9821,427.9756,293
1761630961.8289607,14,19208,0.9604,634.6658,295
1761630962.6050649,14,19768,0.9884,721.5544,295
1761630963.5505285,13,18884,0.9442,557.4018,297
1761630964.7661293,13,18182,0.9091,437.6448,291
1761630965.9466724,13,17453,0.8727,444.7123,290
1761630967.5132487,16,19270,0.9635,367.6814,287
1761630968.4171882,16,19811,0.9906,702.4825,286
1761630969.3106847,14,18548,0.9274,680.4758,289
1761630970.117228,14,19108,0.9554,694.3235,289
1761630971.549202,15,19582,0.9791,374.3094,284
1761630972.347658,13,18348,0.9174,718.8901,284
1761630973.538515,14,19518,0.9759,460.1737,286
1761630974.9405434,14,19396,0.9698,375.1714,279
1761630975.7074974,14,19956,0.9978,730.1639,282
1761630976.7855241,14,19383,0.9691,508.3374,280
1761630977.9039114,15,19581,0.9790,487.3102,279
1761630980.0954773,14,19295,0.9647,251.8750,312
1761630980.9806843,13,18450,0.9225,606.6396,311
1761630982.1467922,11,19333,0.9667,385.9001,311
1761630982.9049718,9,15025,0.7512,547.3652,311
1761630985.0612354,9,18090,0.9045,179.4773,314
1761630986.1946917,7,18656,0.9328,284.9700,314
1761630987.7201698,5,19274,0.9637,140.2841,316
1761630988.4422927,5,19474,0.9737,276.9624,316
1761630989.4635034,5,19634,0.9817,190.9503,316
1761630990.2571633,5,16709,0.8355,248.2185,316
1761630991.3710558,6,17580,0.8790,177.7556,315
1761630992.0685606,6,17820,0.8910,344.0850,315
1761630993.1719472,7,18727,0.9364,215.7001,313
1761630994.5234637,8,19524,0.9762,227.8926,313
1761630995.2422743,7,18637,0.9318,420.1403,313
1761630996.6632922,7,18541,0.9271,167.4860,312
1761630997.7861733,8,19667,0.9833,275.1858,311
1761630999.1503508,8,19478,0.9739,227.2436,311
1761630999.8652296,8,19798,0.9899,447.6309,311
1761631001.17234,8,19598,0.9799,237.1649,311
1761631001.8809526,8,19918,0.9959,451.5884,311
1761631002.5896573,7,19201,0.9600,410.6099,312
1761631005.3124552,8,18873,0.9436,103.9373,314
1761631006.428018,8,18669,0.9335,277.8874,313
1761631007.1392972,7,18162,0.9081,397.8765,313
1761631007.8525243,6,17445,0.8722,381.3670,313
1761631008.5620096,4,12378,0.6189,281.8955,313
1761631009.818819,5,16248,0.8124,178.2295,312
1761631011.1774836,11,19063,0.9532,223.0135,306
1761631012.5140364,15,19458,0.9729,422.7302,300
1761631014.12013,15,18911,0.9456,367.9745,327
1761631014.9455643,15,19511,0.9756,726.8933,327
1761631015.8434703,14,18894,0.9447,659.3135,327
1761631016.8032422,14,19092,0.9546,574.0968,325
1761631017.7645104,14,18595,0.9297,572.1620,323
1761631019.053852,15,18880,0.9440,425.0248,317
1761631021.7724013,13,16488,0.8244,196.0606,313
1761631022.5379477,13,17008,0.8504,679.2624,315
1761631023.4177356,13,19687,0.9843,588.7802,314
1761631024.188724,12,19152,0.9576,638.1442,314
1761631025.048603,10,17284,0.8642,491.9312,313
1761631026.0712535,9,19370,0.9685,349.0937,312
1761631027.2852206,7,17846,0.8923,196.8756,311
1761631028.4310038,8,18833,0.9416,260.0849,310
1761631029.5974832,7,18016,0.9008,231.4665,309
1761631030.311244,7,18296,0.9148,392.2894,309
1761631031.4296901,8,19645,0.9822,257.5006,308
1761631032.1527987,6,18171,0.9085,374.7725,308
1761631033.0802417,6,17150,0.8575,253.3856,308
1761631035.7014322,5,16680,0.8340,75.5383,311
1761631036.5906985,6,17406,0.8703,240.6485,309
1761631037.6792245,6,17139,0.8569,211.2958,308
1761631038.4182556,6,17379,0.8690,324.7507,308
1761631039.581119,5,13402,0.6701,200.3679,309
1761631040.4591289,7,18341,0.9171,302.9589,307
1761631041.4685783,7,17967,0.8983,272.4266,307
1761631043.3419425,5,15990,0.7995,136.1189,331
1761631045.1882625,16,19355,0.9677,132.1550,338
1761631046.0963593,15,18998,0.9499,687.1541,337
