timestamp,gpu_index,gpu_name,mem_total_MiB,mem_used_MiB,mem_free_MiB,util_gpu_pct,util_mem_pct
2025/11/07 12:22:54.274,0,NVIDIA A100-SXM4-80GB,81920,51850,29200,21,16
2025/11/07 12:22:55.296,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,63,47
2025/11/07 12:22:56.318,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,68,54
2025/11/07 12:22:57.341,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,72,57
2025/11/07 12:22:58.365,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,72,58
2025/11/07 12:22:59.390,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,71,57
2025/11/07 12:23:00.416,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,70,57
2025/11/07 12:23:01.441,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,71,58
2025/11/07 12:23:02.466,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,71,58
2025/11/07 12:23:03.490,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,65,53
2025/11/07 12:23:04.516,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,67,54
2025/11/07 12:23:05.540,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,65,53
2025/11/07 12:23:06.565,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,64,52
2025/11/07 12:23:07.590,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,65,53
2025/11/07 12:23:08.614,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,68,55
2025/11/07 12:23:09.640,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,65,53
2025/11/07 12:23:10.665,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,66,54
2025/11/07 12:23:11.688,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,65,52
2025/11/07 12:23:12.713,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,65,52
2025/11/07 12:23:13.737,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,64,52
2025/11/07 12:23:14.762,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,63,51
2025/11/07 12:23:15.787,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,66,54
2025/11/07 12:23:16.811,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,64,52
2025/11/07 12:23:17.836,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,64,52
2025/11/07 12:23:18.861,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,62,50
2025/11/07 12:23:19.892,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,61,50
2025/11/07 12:23:20.916,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,63,51
2025/11/07 12:23:21.941,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,61,49
2025/11/07 12:23:22.964,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,61,49
2025/11/07 12:23:23.988,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,58,47
2025/11/07 12:23:25.014,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,59,48
2025/11/07 12:23:26.039,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,58,46
2025/11/07 12:23:27.065,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,61,49
2025/11/07 12:23:28.090,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,58,47
2025/11/07 12:23:29.113,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,57,45
2025/11/07 12:23:30.136,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,56,45
2025/11/07 12:23:31.161,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,57,46
2025/11/07 12:23:32.184,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,58,47
2025/11/07 12:23:33.209,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,59,48
2025/11/07 12:23:34.234,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,58,47
2025/11/07 12:23:35.258,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,57,46
2025/11/07 12:23:36.282,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,59,47
2025/11/07 12:23:37.307,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,56,45
2025/11/07 12:23:38.331,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,56,45
2025/11/07 12:23:39.355,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,58,47
2025/11/07 12:23:40.379,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,54,44
2025/11/07 12:23:41.404,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,57,46
2025/11/07 12:23:42.427,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,58,47
2025/11/07 12:23:43.451,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,55,44
2025/11/07 12:23:44.476,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,52,42
2025/11/07 12:23:45.500,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,55,44
2025/11/07 12:23:46.525,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,54,44
2025/11/07 12:23:47.549,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,54,44
2025/11/07 12:23:48.574,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,52,42
2025/11/07 12:23:49.597,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,53,42
2025/11/07 12:23:50.619,0,NVIDIA A100-SXM4-80GB,81920,52332,28718,52,42
2025/11/07 12:23:51.642,0,NVIDIA A100-SXM4-80GB,81920,52478,28572,55,40
2025/11/07 12:23:52.665,0,NVIDIA A100-SXM4-80GB,81920,52478,28572,49,39
2025/11/07 12:23:53.695,0,NVIDIA A100-SXM4-80GB,81920,52478,28572,54,42
2025/11/07 12:23:54.719,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,67,39
2025/11/07 12:23:55.745,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,54,43
2025/11/07 12:23:56.769,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,56,44
2025/11/07 12:23:57.793,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,53,42
2025/11/07 12:23:58.816,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,54,43
2025/11/07 12:23:59.841,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,54,43
2025/11/07 12:24:00.864,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,54,43
2025/11/07 12:24:01.889,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,51,40
2025/11/07 12:24:02.914,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,53,42
2025/11/07 12:24:03.939,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,53,42
2025/11/07 12:24:04.963,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,51,40
2025/11/07 12:24:05.988,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,55,43
2025/11/07 12:24:07.012,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,51,40
2025/11/07 12:24:08.036,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,54,43
2025/11/07 12:24:09.060,0,NVIDIA A100-SXM4-80GB,81920,52480,28570,51,40
