timestamp,running_reqs,num_tokens,token_usage,throughput,queue_reqs
1762518175.2580092,2,5262,0.2631,15.9639,0
1762518176.5485651,5,13180,0.6590,113.1297,0
1762518177.4597332,6,15997,0.7998,249.1311,1
1762518178.2108579,6,16237,0.8118,319.5214,2
1762518178.9576466,6,16477,0.8238,321.3769,4
1762518179.7156694,6,16717,0.8358,316.6138,5
1762518180.5005567,6,16957,0.8478,305.7768,7
1762518181.2513812,6,17197,0.8599,319.6491,8
1762518182.0238695,6,17437,0.8719,310.6849,10
1762518182.7896826,6,17677,0.8839,313.3928,11
1762518183.6059375,6,17917,0.8959,294.0264,13
1762518184.4159372,6,18157,0.9079,296.2968,15
1762518185.2282155,6,18397,0.9198,295.4657,16
1762518186.0258331,6,18637,0.9318,300.8965,18
1762518186.8416827,6,18877,0.9438,294.1723,20
1762518187.6700156,6,19117,0.9558,289.7392,21
1762518188.479622,6,19357,0.9678,296.4409,23
1762518189.3081083,6,19597,0.9798,289.6854,24
1762518190.1288507,6,19837,0.9919,292.4185,26
1762518190.9692414,5,16780,0.8390,271.3030,29
1762518191.8033001,5,16980,0.8490,239.7915,30
1762518192.6293516,5,17180,0.8590,242.1160,32
1762518193.4708998,5,17380,0.8690,237.6576,34
1762518194.3076897,5,17580,0.8790,239.0090,35
1762518195.1355772,5,17780,0.8890,241.5791,37
1762518195.96856,5,17980,0.8990,240.1014,39
1762518196.8046796,5,18180,0.9090,239.2006,40
1762518197.6364152,5,18380,0.9190,240.4614,42
1762518198.488048,5,18580,0.9290,234.8434,44
1762518199.3419821,5,18780,0.9390,234.2104,46
1762518200.2209792,5,18980,0.9490,227.5323,47
1762518201.1055298,5,19180,0.9590,226.1039,49
1762518201.9850957,5,19380,0.9690,227.3853,51
1762518202.8947916,5,19580,0.9790,219.8540,53
1762518203.812531,5,19780,0.9890,217.9271,54
1762518204.7315361,5,19980,0.9990,217.6269,56
1762518205.657229,4,16201,0.8101,178.2451,59
1762518206.5617292,4,16361,0.8181,176.8935,61
1762518207.4500892,4,16521,0.8260,180.1074,63
1762518208.3544223,4,16681,0.8340,176.9262,65
1762518209.2670016,4,16841,0.8420,175.3274,66
1762518210.1941385,4,17001,0.8500,172.5745,68
1762518211.1145697,4,17161,0.8580,173.8318,70
1762518212.03605,4,17321,0.8660,173.6339,72
1762518212.9526582,4,17481,0.8740,174.5568,74
1762518213.8708117,4,17641,0.8821,174.2631,76
1762518214.8036637,4,17801,0.8901,171.5173,77
1762518215.7367165,4,17961,0.8981,171.4803,79
1762518216.6615405,4,18121,0.9061,173.0062,81
1762518217.604633,4,18281,0.9141,169.6548,83
1762518218.5574515,4,18441,0.9221,167.9232,85
1762518219.5088813,4,18601,0.9301,168.1681,87
1762518220.4685066,4,18761,0.9381,166.7320,89
1762518221.425807,4,18921,0.9460,167.1369,91
1762518222.3922815,4,19081,0.9540,165.5504,93
1762518223.3666341,4,19241,0.9620,164.2118,95
1762518224.3615654,4,19401,0.9700,160.8153,96
1762518225.3450718,4,19561,0.9780,162.6834,98
1762518226.3245711,4,19721,0.9860,163.3490,100
1762518227.3070092,4,19881,0.9940,162.8603,102
1762518228.3233101,3,15050,0.7525,147.5943,105
1762518229.340789,3,15170,0.7585,117.9387,107
1762518230.5583975,3,15181,0.7591,98.5540,109
1762518232.3361058,5,15527,0.7763,99.5665,108
1762518233.3378463,5,15727,0.7863,199.6527,110
1762518234.726614,6,16029,0.8014,149.0532,111
1762518235.7275221,6,16269,0.8135,239.7827,113
1762518236.739206,6,16509,0.8255,237.2286,115
1762518237.7695324,6,16749,0.8375,232.9363,117
1762518238.7785068,6,16989,0.8495,237.8655,119
1762518239.8073475,6,17229,0.8615,233.2726,121
1762518240.827175,6,17469,0.8734,235.3342,123
1762518241.8793325,6,17709,0.8854,228.1030,125
1762518242.9334037,6,17949,0.8974,227.6890,128
1762518243.9890227,6,18189,0.9094,227.3551,130
1762518245.04878,6,18429,0.9214,226.4673,132
1762518246.0914955,6,18669,0.9335,230.1686,134
1762518247.1697855,6,18909,0.9455,222.5750,136
1762518248.2417903,6,19149,0.9575,223.8800,138
1762518249.3469558,6,19389,0.9695,217.1623,140
1762518250.473468,6,19629,0.9815,213.0472,143
1762518251.6138976,6,19869,0.9935,210.4474,145
1762518252.7915635,5,16792,0.8396,188.5088,148
1762518253.966427,5,16992,0.8496,170.2327,151
1762518255.1572158,5,17192,0.8596,167.9561,153
1762518256.3573048,5,17392,0.8696,166.6545,155
1762518257.528213,5,17592,0.8796,170.8079,158
1762518258.7180533,5,17792,0.8896,168.0900,160
1762518259.890084,5,17992,0.8996,170.6442,162
1762518261.0533981,5,18192,0.9096,171.9229,165
1762518262.233515,5,18392,0.9196,169.4749,167
1762518263.435626,5,18592,0.9296,166.3742,170
1762518264.6222863,5,18792,0.9396,168.5404,172
1762518265.8706446,5,18992,0.9496,160.2107,174
1762518267.0996282,5,19192,0.9596,162.7364,177
1762518268.3082883,5,19392,0.9696,165.4727,179
1762518269.5234792,5,19592,0.9796,164.5834,182
1762518270.7582834,5,19792,0.9896,161.9692,184
1762518272.0145137,5,19992,0.9996,159.2067,187
1762518273.2635188,4,16252,0.8126,129.7034,190
1762518274.504205,4,16412,0.8206,128.9610,193
1762518275.748277,4,16572,0.8286,128.6100,195
1762518276.9855034,4,16732,0.8366,129.3217,198
1762518278.2596734,4,16892,0.8446,125.5720,200
1762518279.5180514,4,17052,0.8526,127.1479,203
1762518280.790474,4,17212,0.8606,125.7445,205
1762518282.0529094,4,17372,0.8686,126.7393,208
