timestamp_start_iso,user,kind,duration_ttft,duration_taft,prompt_tokens,completion_tokens
2025-10-21T20:39:11.751,1,good,0.076655,1.413743,559,50
2025-10-21T20:39:11.952,2,good,0.261963,1.227595,550,50
2025-10-21T20:39:12.152,3,good,0.453986,0.835357,560,50
2025-10-21T20:39:12.353,4,good,0.342479,0.757496,557,50
2025-10-21T20:39:12.554,5,good,0.141840,0.757277,555,50
2025-10-21T20:39:12.754,6,good,0.068162,0.708628,567,50
2025-10-21T20:39:12.955,7,good,0.064558,0.704307,569,50
2025-10-21T20:39:13.155,8,good,0.073067,0.699288,546,50
2025-10-21T20:39:13.356,9,good,0.072825,0.692226,561,50
2025-10-21T20:39:13.556,10,good,0.065658,0.691496,549,50
2025-10-21T20:39:13.757,11,good,0.068923,0.690825,535,50
2025-10-21T20:39:13.958,12,good,0.071962,0.691577,572,50
2025-10-21T20:39:14.159,13,good,0.063592,0.643430,545,50
2025-10-21T20:39:14.360,14,good,0.066608,0.594654,539,50
2025-10-21T20:39:14.561,15,good,0.070029,0.546828,554,50
2025-10-21T20:39:15.764,1,good,0.056162,0.687982,538,50
2025-10-21T20:39:15.964,2,good,0.070591,0.688092,550,50
2025-10-21T20:39:16.165,3,good,0.071923,0.689979,555,50
2025-10-21T20:39:16.366,4,good,0.062754,0.691120,549,50
2025-10-21T20:39:16.567,5,good,0.066061,0.691011,552,50
2025-10-21T20:39:16.767,6,good,0.069094,0.691308,557,50
2025-10-21T20:39:16.968,7,good,0.072280,0.691447,549,50
2025-10-21T20:39:17.169,8,good,0.063764,0.691557,554,50
2025-10-21T20:39:17.370,9,good,0.067221,0.691550,557,50
2025-10-21T20:39:17.571,10,good,0.070253,0.691926,553,50
2025-10-21T20:39:17.772,11,good,0.073250,0.691738,559,50
2025-10-21T20:39:17.973,12,good,0.065333,0.691623,558,50
2025-10-21T20:39:18.173,13,good,0.069537,0.643364,541,50
2025-10-21T20:39:18.374,14,good,0.073207,0.593805,547,50
2025-10-21T20:39:18.575,15,good,0.065220,0.546106,544,50
2025-10-21T20:39:19.777,1,good,0.056909,0.688040,557,50
2025-10-21T20:39:19.979,2,good,0.070741,0.688331,562,50
2025-10-21T20:39:20.179,3,good,0.071609,0.690922,537,50
2025-10-21T20:39:20.380,4,good,0.062939,0.692071,543,50
2025-10-21T20:39:20.581,5,good,0.066008,0.692228,550,50
2025-10-21T20:39:20.782,6,good,0.069106,0.692316,549,50
2025-10-21T20:39:20.982,7,good,0.073854,0.691688,555,50
2025-10-21T20:39:21.183,8,good,0.066271,0.692434,544,50
2025-10-21T20:39:21.384,9,good,0.069150,0.692354,559,50
2025-10-21T20:39:21.584,10,good,0.073498,0.692097,537,50
2025-10-21T20:39:21.785,11,good,0.066251,0.692164,560,50
2025-10-21T20:39:21.986,12,good,0.069263,0.692123,534,50
2025-10-21T20:39:22.186,13,good,0.073434,0.644126,544,50
2025-10-21T20:39:22.386,14,good,0.066270,0.594486,554,50
2025-10-21T20:39:22.587,15,good,0.070163,0.546683,553,50
2025-10-21T20:39:23.791,1,good,0.055902,0.690588,554,50
2025-10-21T20:39:23.992,2,good,0.072201,0.688195,565,50
2025-10-21T20:39:24.193,3,good,0.072920,0.691051,548,50
2025-10-21T20:39:24.393,4,good,0.065135,0.691691,552,50
2025-10-21T20:39:24.593,5,good,0.068922,0.691872,560,50
2025-10-21T20:39:24.794,6,good,0.072529,0.691792,558,50
2025-10-21T20:39:24.994,7,good,0.065453,0.691637,563,50
2025-10-21T20:39:25.194,8,good,0.069231,0.691484,553,50
2025-10-21T20:39:25.395,9,good,0.072496,0.691776,554,50
2025-10-21T20:39:25.595,10,good,0.065269,0.691325,559,50
2025-10-21T20:39:25.796,11,good,0.069037,0.691046,544,50
2025-10-21T20:39:25.996,12,good,0.072667,0.690723,562,50
2025-10-21T20:39:26.197,13,good,0.064873,0.643562,539,50
2025-10-21T20:39:26.398,14,good,0.067813,0.594224,535,50
2025-10-21T20:39:26.599,15,good,0.070239,0.546662,546,50
2025-10-21T20:39:27.802,1,good,0.056006,0.689845,544,50
2025-10-21T20:39:28.003,2,good,0.070536,0.691155,536,50
2025-10-21T20:39:28.203,3,good,0.073428,0.692141,558,50
2025-10-21T20:39:28.404,4,good,0.064938,0.692630,565,50
2025-10-21T20:39:28.604,5,good,0.069531,0.692773,553,50
2025-10-21T20:39:28.805,6,good,0.073152,0.691924,566,50
2025-10-21T20:39:29.005,7,good,0.066006,0.692459,524,50
2025-10-21T20:39:29.206,8,good,0.069637,0.692083,555,50
2025-10-21T20:39:29.406,9,good,0.073064,0.692190,546,50
2025-10-21T20:39:29.607,10,good,0.065536,0.692104,556,50
2025-10-21T20:39:29.808,11,good,0.069232,0.692061,553,50
2025-10-21T20:39:30.008,12,good,0.073189,0.692122,554,50
2025-10-21T20:39:30.208,13,good,0.066075,0.644048,553,50
2025-10-21T20:39:30.409,14,good,0.069018,0.594438,539,50
2025-10-21T20:39:30.610,15,good,0.072594,0.546589,558,50
2025-10-21T20:39:31.814,1,good,0.056449,0.687918,557,50
2025-10-21T20:39:32.014,2,good,0.070582,0.688420,549,50
2025-10-21T20:39:32.214,3,good,0.072079,0.690940,563,50
2025-10-21T20:39:32.415,4,good,0.063952,0.692157,542,50
2025-10-21T20:39:32.616,5,good,0.067120,0.692659,549,50
2025-10-21T20:39:32.817,6,good,0.070181,0.692559,540,50
2025-10-21T20:39:33.017,7,good,0.063399,0.692197,564,50
2025-10-21T20:39:33.217,8,good,0.067530,0.691039,550,50
2025-10-21T20:39:33.419,9,good,0.070293,0.690897,553,50
2025-10-21T20:39:33.620,10,good,0.073260,0.690955,543,50
2025-10-21T20:39:33.821,11,good,0.064863,0.691432,539,50
2025-10-21T20:39:34.022,12,good,0.068109,0.691583,552,50
2025-10-21T20:39:34.223,13,good,0.070158,0.643565,546,50
2025-10-21T20:39:34.424,14,good,0.073528,0.593672,560,50
2025-10-21T20:39:34.626,15,good,0.065128,0.546078,547,50
2025-10-21T20:39:35.830,1,good,0.056283,0.687355,547,50
2025-10-21T20:39:36.030,2,good,0.070282,0.688098,528,50
2025-10-21T20:39:36.232,3,good,0.070000,0.691364,558,50
2025-10-21T20:39:36.433,4,good,0.073081,0.692185,549,50
