timestamp,running_reqs,num_tokens,token_usage,throughput,queue_reqs
1762509232.725354,2,5247,0.2624,15.6265,0
1762509234.004517,5,13203,0.6602,110.2285,0
1762509234.9118755,6,16037,0.8018,247.9730,1
1762509235.6483486,6,16277,0.8138,325.8782,2
1762509236.3774042,6,16517,0.8258,329.1937,4
1762509237.1147187,6,16757,0.8378,325.5062,5
1762509237.843837,6,16997,0.8498,329.1653,7
1762509238.5876596,6,17237,0.8619,322.6582,8
1762509239.3376987,6,17477,0.8739,319.9838,10
1762509240.0778124,6,17717,0.8859,324.2749,11
1762509240.8218637,6,17957,0.8979,322.5589,13
1762509241.5824518,6,18197,0.9099,315.5459,14
1762509242.3613927,6,18437,0.9218,308.1114,16
1762509243.156655,6,18677,0.9338,301.7879,17
1762509243.9473863,6,18917,0.9458,303.5171,19
1762509244.725923,6,19157,0.9578,308.2711,20
1762509245.4951031,6,19397,0.9698,312.0210,22
1762509246.265114,6,19637,0.9819,311.6843,23
1762509247.0394757,6,19877,0.9939,309.9332,25
1762509247.8369226,5,16803,0.8401,277.1350,28
1762509248.6325316,5,17003,0.8501,251.3801,29
1762509249.427058,5,17203,0.8601,251.7228,31
1762509250.2550478,5,17403,0.8701,241.5493,32
1762509251.0808377,5,17603,0.8801,242.1930,34
1762509251.906188,5,17803,0.8901,242.3216,36
1762509252.7471712,5,18003,0.9002,237.8173,37
1762509253.594378,5,18203,0.9102,236.0702,39
1762509254.4301858,5,18403,0.9202,239.2899,41
1762509255.270497,5,18603,0.9302,238.0074,42
1762509256.1194057,5,18803,0.9402,235.5969,44
1762509256.9573357,5,19003,0.9502,238.6838,46
1762509257.786188,5,19203,0.9601,241.2979,47
1762509258.6343367,5,19403,0.9701,235.8081,49
1762509259.504804,5,19603,0.9801,229.7621,51
1762509260.3390796,5,19803,0.9901,239.7292,53
1762509261.183167,4,16007,0.8004,236.9426,55
1762509262.0292625,4,16167,0.8084,189.1041,57
1762509262.8803916,4,16327,0.8164,187.9859,59
1762509263.749029,4,16487,0.8244,184.1968,60
1762509264.6045651,4,16647,0.8324,187.0174,62
1762509265.4782045,4,16807,0.8404,183.1422,64
1762509266.3652399,4,16967,0.8484,180.3765,66
1762509267.2344272,4,17127,0.8563,184.0803,67
1762509268.1165123,4,17287,0.8643,181.3887,69
1762509269.002966,4,17447,0.8723,180.4948,71
1762509269.8771765,4,17607,0.8803,183.0225,73
1762509270.749022,4,17767,0.8883,183.5190,74
1762509271.627086,4,17927,0.8963,182.2193,76
1762509272.5086577,4,18087,0.9043,181.4943,78
1762509273.3944948,4,18247,0.9123,180.6204,80
1762509274.2784028,4,18407,0.9204,181.0146,81
1762509275.168636,4,18567,0.9284,179.7284,83
1762509276.067898,4,18727,0.9364,177.9239,85
1762509276.9649043,4,18887,0.9444,178.3714,87
1762509277.88028,4,19047,0.9524,174.7918,89
1762509278.7883093,4,19207,0.9604,176.2060,90
1762509279.7150433,4,19367,0.9684,172.6496,92
1762509280.6350095,4,19527,0.9764,173.9197,94
1762509281.5643418,4,19687,0.9843,172.1668,96
1762509282.511969,4,19847,0.9923,168.8430,98
1762509283.4592795,3,15015,0.7508,167.8438,101
1762509284.4190276,3,15135,0.7568,125.0330,103
1762509285.5767906,3,15136,0.7568,103.6483,104
1762509287.2569706,5,15551,0.7775,104.1556,103
1762509288.1906679,5,15751,0.7875,214.2025,105
1762509289.5127635,6,15963,0.7982,161.8644,106
1762509290.45493,6,16203,0.8102,254.7323,108
1762509291.3891554,6,16443,0.8222,256.8977,110
1762509292.3279855,6,16683,0.8341,255.6376,111
1762509293.2828624,6,16923,0.8461,251.3416,113
1762509294.2316265,6,17163,0.8581,252.9609,115
1762509295.1907763,6,17403,0.8701,250.2219,117
1762509296.167853,6,17643,0.8821,245.6310,119
1762509297.1379871,6,17883,0.8942,247.3889,121
1762509298.1002123,6,18123,0.9062,249.4222,123
1762509299.090762,6,18363,0.9182,242.2900,125
1762509300.0885026,6,18603,0.9302,240.5438,127
1762509301.0923858,6,18843,0.9422,239.0720,129
1762509302.113673,6,19083,0.9542,234.9978,131
1762509303.1626375,6,19323,0.9661,228.7973,133
1762509304.1898868,6,19563,0.9781,233.6340,135
1762509305.2237933,6,19803,0.9901,232.1296,137
1762509306.2685506,5,16783,0.8391,223.0185,140
1762509307.3040633,5,16983,0.8491,193.1413,142
1762509308.3561904,5,17183,0.8591,190.0913,144
1762509309.4091423,5,17383,0.8691,189.9424,147
1762509310.4510815,5,17583,0.8791,191.9501,149
1762509311.5068774,5,17783,0.8891,189.4308,151
1762509312.5543015,5,17983,0.8992,190.9449,153
1762509313.6148877,5,18183,0.9092,188.5753,155
1762509314.6714976,5,18383,0.9192,189.2848,157
1762509315.7404401,5,18583,0.9292,187.1010,159
1762509316.8095312,5,18783,0.9392,187.0751,161
1762509317.8833704,5,18983,0.9492,186.2478,163
1762509318.9672277,5,19183,0.9591,184.5264,166
1762509320.0526226,5,19383,0.9691,184.2650,168
1762509321.1586974,5,19583,0.9791,180.8198,170
1762509322.2560973,5,19783,0.9891,182.2492,172
1762509323.365373,5,19983,0.9991,180.2980,174
1762509324.490274,4,16267,0.8134,145.7908,178
1762509325.6058736,4,16427,0.8214,143.4208,180
1762509326.7385416,4,16587,0.8294,141.2595,182
1762509327.8711734,4,16747,0.8374,141.2640,184
1762509329.0198238,4,16907,0.8454,139.2940,187
1762509330.168079,4,17067,0.8534,139.3421,189
1762509331.323417,4,17227,0.8613,138.4877,191
1762509332.4967706,4,17387,0.8693,136.3614,194
1762509333.6561852,4,17547,0.8773,138.0008,196
1762509334.8326945,4,17707,0.8853,135.9956,198
1762509336.0002055,4,17867,0.8933,137.0438,201
1762509337.1733377,4,18027,0.9013,136.3872,203
1762509338.3508663,4,18187,0.9093,135.8780,205
1762509339.5525715,4,18347,0.9173,133.1443,208
1762509340.7363334,4,18507,0.9254,135.1625,210
1762509341.9269187,4,18667,0.9334,134.3878,212
1762509343.1301007,4,18827,0.9414,132.9808,215
1762509344.3357937,4,18987,0.9494,132.7039,217
1762509345.5590022,4,19147,0.9574,130.8037,220
