timestamp_iso,user_id,prefill_tokens,decode_tokens
2025-11-07T02:38:18,1,0,0
2025-11-07T02:38:18,2,0,0
2025-11-07T02:38:18,3,0,0
2025-11-07T02:38:18,4,0,0
2025-11-07T02:38:18,5,0,0
2025-11-07T02:38:18,6,0,0
2025-11-07T02:38:18,7,0,0
2025-11-07T02:38:18,8,0,0
2025-11-07T02:38:18,9,0,0
2025-11-07T02:38:18,10,0,0
2025-11-07T02:38:18,11,0,0
2025-11-07T02:38:18,12,0,0
2025-11-07T02:38:18,13,0,0
2025-11-07T02:38:18,14,0,0
2025-11-07T02:38:18,15,0,0
2025-11-07T02:38:18,16,0,0
2025-11-07T02:38:18,17,0,0
2025-11-07T02:38:18,18,0,0
2025-11-07T02:38:18,19,0,0
2025-11-07T02:38:18,20,0,0
2025-11-07T02:38:19,1,2229,34
2025-11-07T02:38:19,2,2179,10
2025-11-07T02:38:19,3,0,0
2025-11-07T02:38:19,4,0,0
2025-11-07T02:38:19,5,0,0
2025-11-07T02:38:19,6,0,0
2025-11-07T02:38:19,7,0,0
2025-11-07T02:38:19,8,0,0
2025-11-07T02:38:19,9,0,0
2025-11-07T02:38:19,10,0,0
2025-11-07T02:38:19,11,0,0
2025-11-07T02:38:19,12,0,0
2025-11-07T02:38:19,13,0,0
2025-11-07T02:38:19,14,0,0
2025-11-07T02:38:19,15,0,0
2025-11-07T02:38:19,16,0,0
2025-11-07T02:38:19,17,0,0
2025-11-07T02:38:19,18,0,0
2025-11-07T02:38:19,19,0,0
2025-11-07T02:38:19,20,0,0
2025-11-07T02:38:20,1,2229,78
2025-11-07T02:38:20,2,2179,54
2025-11-07T02:38:20,3,2188,27
2025-11-07T02:38:20,4,0,0
2025-11-07T02:38:20,5,0,0
2025-11-07T02:38:20,6,0,0
2025-11-07T02:38:20,7,0,0
2025-11-07T02:38:20,8,0,0
2025-11-07T02:38:20,9,0,0
2025-11-07T02:38:20,10,0,0
2025-11-07T02:38:20,11,0,0
2025-11-07T02:38:20,12,0,0
2025-11-07T02:38:20,13,0,0
2025-11-07T02:38:20,14,0,0
2025-11-07T02:38:20,15,0,0
2025-11-07T02:38:20,16,0,0
2025-11-07T02:38:20,17,0,0
2025-11-07T02:38:20,18,0,0
2025-11-07T02:38:20,19,0,0
2025-11-07T02:38:20,20,0,0
2025-11-07T02:38:21,1,2229,114
2025-11-07T02:38:21,2,2179,90
2025-11-07T02:38:21,3,2188,63
2025-11-07T02:38:21,4,2243,35
2025-11-07T02:38:21,5,2216,8
2025-11-07T02:38:21,6,0,0
2025-11-07T02:38:21,7,0,0
2025-11-07T02:38:21,8,0,0
2025-11-07T02:38:21,9,0,0
2025-11-07T02:38:21,10,0,0
2025-11-07T02:38:21,11,0,0
2025-11-07T02:38:21,12,0,0
2025-11-07T02:38:21,13,0,0
2025-11-07T02:38:21,14,0,0
2025-11-07T02:38:21,15,0,0
2025-11-07T02:38:21,16,0,0
2025-11-07T02:38:21,17,0,0
2025-11-07T02:38:21,18,0,0
2025-11-07T02:38:21,19,0,0
2025-11-07T02:38:21,20,0,0
2025-11-07T02:38:22,1,2229,159
2025-11-07T02:38:22,2,2179,135
2025-11-07T02:38:22,3,2188,108
2025-11-07T02:38:22,4,2243,80
2025-11-07T02:38:22,5,2216,53
2025-11-07T02:38:22,6,2265,26
2025-11-07T02:38:22,7,0,0
2025-11-07T02:38:22,8,0,0
2025-11-07T02:38:22,9,0,0
2025-11-07T02:38:22,10,0,0
2025-11-07T02:38:22,11,0,0
2025-11-07T02:38:22,12,0,0
2025-11-07T02:38:22,13,0,0
2025-11-07T02:38:22,14,0,0
2025-11-07T02:38:22,15,0,0
2025-11-07T02:38:22,16,0,0
2025-11-07T02:38:22,17,0,0
2025-11-07T02:38:22,18,0,0
2025-11-07T02:38:22,19,0,0
2025-11-07T02:38:22,20,0,0
2025-11-07T02:38:23,1,2229,203
2025-11-07T02:38:23,2,2179,179
2025-11-07T02:38:23,3,2188,152
2025-11-07T02:38:23,4,2243,124
2025-11-07T02:38:23,5,2216,97
2025-11-07T02:38:23,6,2265,70
2025-11-07T02:38:23,7,2219,43
2025-11-07T02:38:23,8,0,0
2025-11-07T02:38:23,9,0,0
2025-11-07T02:38:23,10,0,0
2025-11-07T02:38:23,11,0,0
2025-11-07T02:38:23,12,0,0
2025-11-07T02:38:23,13,0,0
2025-11-07T02:38:23,14,0,0
2025-11-07T02:38:23,15,0,0
2025-11-07T02:38:23,16,0,0
2025-11-07T02:38:23,17,0,0
2025-11-07T02:38:23,18,0,0
2025-11-07T02:38:23,19,0,0
2025-11-07T02:38:23,20,0,0
2025-11-07T02:38:24,1,2229,253
2025-11-07T02:38:24,2,2179,229
2025-11-07T02:38:24,3,2188,202
2025-11-07T02:38:24,4,2243,174
2025-11-07T02:38:24,5,2216,147
2025-11-07T02:38:24,6,2265,120
2025-11-07T02:38:24,7,2219,93
2025-11-07T02:38:24,8,0,0
2025-11-07T02:38:24,9,0,0
2025-11-07T02:38:24,10,0,0
2025-11-07T02:38:24,11,0,0
2025-11-07T02:38:24,12,0,0
2025-11-07T02:38:24,13,0,0
2025-11-07T02:38:24,14,0,0
2025-11-07T02:38:24,15,0,0
2025-11-07T02:38:24,16,0,0
2025-11-07T02:38:24,17,0,0
2025-11-07T02:38:24,18,0,0
2025-11-07T02:38:24,19,0,0
2025-11-07T02:38:24,20,0,0
2025-11-07T02:38:25,1,2229,303
2025-11-07T02:38:25,2,2179,279
2025-11-07T02:38:25,3,2188,252
2025-11-07T02:38:25,4,2243,224
