timestamp,gpu_index,gpu_name,mem_total_MiB,mem_used_MiB,mem_free_MiB,util_gpu_pct,util_mem_pct
2025/11/07 20:53:56.466,0,NVIDIA A100-SXM4-80GB,81920,62105,18944,0,0
2025/11/07 20:53:57.490,0,NVIDIA A100-SXM4-80GB,81920,63125,17924,62,50
2025/11/07 20:53:58.514,0,NVIDIA A100-SXM4-80GB,81920,63127,17922,67,55
2025/11/07 20:53:59.538,0,NVIDIA A100-SXM4-80GB,81920,63127,17922,67,56
2025/11/07 20:54:00.561,0,NVIDIA A100-SXM4-80GB,81920,63127,17922,75,63
2025/11/07 20:54:01.585,0,NVIDIA A100-SXM4-80GB,81920,63127,17922,75,63
2025/11/07 20:54:02.609,0,NVIDIA A100-SXM4-80GB,81920,63127,17922,78,66
2025/11/07 20:54:03.633,0,NVIDIA A100-SXM4-80GB,81920,63129,17920,81,69
2025/11/07 20:54:04.656,0,NVIDIA A100-SXM4-80GB,81920,63129,17920,83,72
2025/11/07 20:54:05.679,0,NVIDIA A100-SXM4-80GB,81920,63129,17920,89,70
2025/11/07 20:54:06.703,0,NVIDIA A100-SXM4-80GB,81920,63129,17920,81,66
2025/11/07 20:54:07.727,0,NVIDIA A100-SXM4-80GB,81920,63129,17920,87,66
2025/11/07 20:54:08.751,0,NVIDIA A100-SXM4-80GB,81920,63561,17488,89,61
2025/11/07 20:54:09.776,0,NVIDIA A100-SXM4-80GB,81920,63561,17488,100,26
2025/11/07 20:54:10.810,0,NVIDIA A100-SXM4-80GB,81920,63561,17488,100,25
2025/11/07 20:54:11.835,0,NVIDIA A100-SXM4-80GB,81920,63563,17486,100,26
2025/11/07 20:54:12.861,0,NVIDIA A100-SXM4-80GB,81920,63563,17486,100,25
2025/11/07 20:54:13.886,0,NVIDIA A100-SXM4-80GB,81920,63565,17484,100,26
2025/11/07 20:54:14.917,0,NVIDIA A100-SXM4-80GB,81920,63565,17484,100,26
2025/11/07 20:54:15.941,0,NVIDIA A100-SXM4-80GB,81920,63565,17484,100,26
2025/11/07 20:54:16.965,0,NVIDIA A100-SXM4-80GB,81920,63565,17484,100,26
2025/11/07 20:54:17.989,0,NVIDIA A100-SXM4-80GB,81920,63565,17484,100,25
2025/11/07 20:54:19.013,0,NVIDIA A100-SXM4-80GB,81920,63565,17484,100,26
2025/11/07 20:54:20.037,0,NVIDIA A100-SXM4-80GB,81920,63567,17482,100,26
2025/11/07 20:54:21.061,0,NVIDIA A100-SXM4-80GB,81920,63569,17480,100,26
2025/11/07 20:54:22.084,0,NVIDIA A100-SXM4-80GB,81920,63569,17480,100,25
2025/11/07 20:54:23.108,0,NVIDIA A100-SXM4-80GB,81920,63571,17478,100,25
2025/11/07 20:54:24.133,0,NVIDIA A100-SXM4-80GB,81920,63571,17478,100,26
2025/11/07 20:54:25.160,0,NVIDIA A100-SXM4-80GB,81920,63571,17478,100,26
2025/11/07 20:54:26.185,0,NVIDIA A100-SXM4-80GB,81920,63571,17478,96,45
2025/11/07 20:54:27.218,0,NVIDIA A100-SXM4-80GB,81920,63571,17478,96,46
2025/11/07 20:54:28.243,0,NVIDIA A100-SXM4-80GB,81920,63571,17478,94,56
2025/11/07 20:54:29.267,0,NVIDIA A100-SXM4-80GB,81920,63571,17478,93,56
2025/11/07 20:54:30.294,0,NVIDIA A100-SXM4-80GB,81920,63571,17478,91,61
