timestamp_iso,user_id,prefill_tokens,decode_tokens
2025-11-07T20:44:40,1,0,0
2025-11-07T20:44:40,2,0,0
2025-11-07T20:44:40,3,0,0
2025-11-07T20:44:40,4,0,0
2025-11-07T20:44:40,5,0,0
2025-11-07T20:44:40,6,0,0
2025-11-07T20:44:40,7,0,0
2025-11-07T20:44:40,8,0,0
2025-11-07T20:44:40,9,0,0
2025-11-07T20:44:40,10,0,0
2025-11-07T20:44:40,11,0,0
2025-11-07T20:44:40,12,0,0
2025-11-07T20:44:40,13,0,0
2025-11-07T20:44:40,14,0,0
2025-11-07T20:44:40,15,0,0
2025-11-07T20:44:40,16,0,0
2025-11-07T20:44:40,17,0,0
2025-11-07T20:44:40,18,0,0
2025-11-07T20:44:40,19,0,0
2025-11-07T20:44:40,20,0,0
2025-11-07T20:44:41,1,2189,44
2025-11-07T20:44:41,2,0,0
2025-11-07T20:44:41,3,0,0
2025-11-07T20:44:41,4,0,0
2025-11-07T20:44:41,5,0,0
2025-11-07T20:44:41,6,0,0
2025-11-07T20:44:41,7,0,0
2025-11-07T20:44:41,8,0,0
2025-11-07T20:44:41,9,0,0
2025-11-07T20:44:41,10,0,0
2025-11-07T20:44:41,11,0,0
2025-11-07T20:44:41,12,0,0
2025-11-07T20:44:41,13,0,0
2025-11-07T20:44:41,14,0,0
2025-11-07T20:44:41,15,0,0
2025-11-07T20:44:41,16,0,0
2025-11-07T20:44:41,17,0,0
2025-11-07T20:44:41,18,0,0
2025-11-07T20:44:41,19,0,0
2025-11-07T20:44:41,20,0,0
2025-11-07T20:44:42,1,2189,87
2025-11-07T20:44:42,2,2179,42
2025-11-07T20:44:42,3,0,0
2025-11-07T20:44:42,4,0,0
2025-11-07T20:44:42,5,0,0
2025-11-07T20:44:42,6,0,0
2025-11-07T20:44:42,7,0,0
2025-11-07T20:44:42,8,0,0
2025-11-07T20:44:42,9,0,0
2025-11-07T20:44:42,10,0,0
2025-11-07T20:44:42,11,0,0
2025-11-07T20:44:42,12,0,0
2025-11-07T20:44:42,13,0,0
2025-11-07T20:44:42,14,0,0
