timestamp,running_reqs,num_tokens,token_usage,throughput,queue_reqs
1762550501.4493418,15,6264,0.0191,66.8455,0
1762550503.0524898,34,14907,0.0455,618.1592,0
1762550504.7233427,54,24705,0.0753,1054.5524,0
1762550506.4380693,74,35304,0.1076,1497.6173,0
1762550508.3738406,97,48002,0.1464,1780.6869,0
1762550510.5543323,123,62843,0.1916,2024.7740,0
1762550513.3994098,157,82034,0.2501,1959.8778,0
1762550516.527225,194,103908,0.3168,2244.0592,0
1762550520.283479,238,130276,0.3972,2306.2886,0
1762550524.779677,290,161647,0.4929,2340.6461,0
1762550530.0758975,351,198937,0.6065,2421.7283,0
1762550536.108958,422,242887,0.7405,2556.2492,0
1762550540.70768,442,268486,0.8186,3828.4564,34
1762550544.66748,442,286166,0.8725,4464.8738,75
1762550548.8128972,442,303846,0.9264,4264.9534,120
1762550553.2353601,442,321526,0.9803,3997.7738,170
1762550557.8449786,413,321817,0.9812,3738.9229,251
1762550562.5836108,388,322012,0.9818,3407.5247,331
1762550567.2577236,366,321990,0.9817,3254.5224,403
1762550571.9515831,347,322239,0.9825,3064.2183,453
1762550576.7072263,329,321575,0.9805,2871.3272,471
1762550581.5649292,321,327859,0.9996,2676.1641,479
1762550586.6077254,306,327100,0.9973,2460.7393,494
1762550591.6095307,292,325959,0.9938,2374.3441,508
1762550596.6723883,280,325587,0.9927,2253.6698,520
1762550601.52677,269,325217,0.9916,2259.6090,531
1762550606.2822864,259,324976,0.9908,2222.6834,541
1762550610.889253,249,323860,0.9874,2211.8685,551
1762550615.426774,244,327852,0.9996,2169.6879,556
1762550619.9568963,236,327704,0.9991,2103.2560,564
1762550624.5077498,228,326829,0.9965,2025.9951,572
1762550629.06262,220,325279,0.9918,1962.7359,580
1762550633.6675267,212,323014,0.9848,1885.8155,588
1762550638.3148015,209,327208,0.9976,1814.3974,591
1762550642.953901,203,326743,0.9962,1769.0942,597
1762550647.5991356,197,325752,0.9932,1719.6133,603
1762550652.3181987,191,324259,0.9886,1649.4809,609
1762550657.0236526,188,327072,0.9972,1610.8977,612
1762550661.7497609,182,324688,0.9900,1563.2321,618
1762550666.4844346,179,326888,0.9967,1524.2875,621
1762550671.2015615,174,325338,0.9919,1495.1906,626
1762550675.923456,170,325149,0.9914,1462.1261,630
1762550680.6734614,166,324639,0.9898,1421.4728,634
1762550685.4159787,164,327537,0.9986,1392.0888,636
1762550690.1463752,160,326428,0.9953,1365.2140,640
1762550697.9419088,175,319966,0.9756,842.9188,625
1762550706.7101743,200,313560,0.9560,860.1476,600
1762550715.3603916,225,305003,0.9299,985.1779,574
1762550724.1880343,255,297843,0.9081,1087.4934,544
1762550733.6011662,280,291825,0.8898,1142.1281,519
1762550743.5665245,323,283869,0.8655,1215.7117,477
1762550754.2568052,367,269693,0.8223,1294.9149,432
1762550759.7207582,373,282918,0.8626,2734.4688,427
1762550764.6272585,373,297838,0.9081,3040.8663,427
1762550769.565848,373,312758,0.9536,3021.1071,427
