timestamp,gpu_index,gpu_name,mem_total_MiB,mem_used_MiB,mem_free_MiB,util_gpu_pct,util_mem_pct
2025/11/07 21:21:40.202,0,NVIDIA A100-SXM4-80GB,81920,62107,18942,48,37
2025/11/07 21:21:41.225,0,NVIDIA A100-SXM4-80GB,81920,62167,18882,80,46
2025/11/07 21:21:42.247,0,NVIDIA A100-SXM4-80GB,81920,62611,18438,78,45
2025/11/07 21:21:43.271,0,NVIDIA A100-SXM4-80GB,81920,63347,17702,84,49
2025/11/07 21:21:44.295,0,NVIDIA A100-SXM4-80GB,81920,64367,16682,81,48
2025/11/07 21:21:45.319,0,NVIDIA A100-SXM4-80GB,81920,65677,15372,80,46
2025/11/07 21:21:46.343,0,NVIDIA A100-SXM4-80GB,81920,67273,13776,82,52
2025/11/07 21:21:47.367,0,NVIDIA A100-SXM4-80GB,81920,69157,11892,80,50
2025/11/07 21:21:48.391,0,NVIDIA A100-SXM4-80GB,81920,71137,9912,82,52
2025/11/07 21:21:49.415,0,NVIDIA A100-SXM4-80GB,81920,73573,7476,82,52
2025/11/07 21:21:50.441,0,NVIDIA A100-SXM4-80GB,81920,76537,4512,82,53
2025/11/07 21:21:51.465,0,NVIDIA A100-SXM4-80GB,81920,79573,1476,85,49
2025/11/07 21:21:52.489,0,NVIDIA A100-SXM4-80GB,81920,64111,16938,100,49
2025/11/07 21:21:53.514,0,NVIDIA A100-SXM4-80GB,81920,67699,13350,83,49
2025/11/07 21:21:54.537,0,NVIDIA A100-SXM4-80GB,81920,71575,9474,81,48
2025/11/07 21:21:55.560,0,NVIDIA A100-SXM4-80GB,81920,75739,5310,82,49
2025/11/07 21:21:56.584,0,NVIDIA A100-SXM4-80GB,81920,80191,858,84,46
2025/11/07 21:21:57.609,0,NVIDIA A100-SXM4-80GB,81920,66243,14806,87,47
2025/11/07 21:21:58.634,0,NVIDIA A100-SXM4-80GB,81920,70861,10188,84,48
2025/11/07 21:21:59.659,0,NVIDIA A100-SXM4-80GB,81920,75283,5766,74,44
2025/11/07 21:22:00.682,0,NVIDIA A100-SXM4-80GB,81920,79935,1114,79,47
