timestamp_start_iso,user,kind,duration_ttft,duration_taft,prompt_tokens,completion_tokens
2025-10-28T00:42:31.118,1,good,0.078901,1.303274,541,50
2025-10-28T00:42:31.319,2,good,0.058989,1.319559,565,50
2025-10-28T00:42:31.520,3,good,0.069661,1.306824,557,50
2025-10-28T00:42:31.720,4,good,0.080490,1.298589,563,50
2025-10-28T00:42:31.921,5,good,0.059125,1.276738,569,50
2025-10-28T00:42:32.121,6,good,0.068098,1.277008,548,50
2025-10-28T00:42:32.322,7,good,0.079322,1.245507,543,50
2025-10-28T00:42:32.522,8,good,0.072460,1.239535,551,50
2025-10-28T00:42:32.723,9,good,0.061153,1.229414,542,50
2025-10-28T00:42:32.925,10,good,0.052203,1.245150,537,50
2025-10-28T00:42:33.126,11,good,0.055938,1.249184,531,50
2025-10-28T00:42:33.326,12,good,0.053985,1.276956,556,50
2025-10-28T00:42:33.527,13,good,0.057902,1.286449,547,50
2025-10-28T00:42:33.728,14,good,0.067589,1.274189,550,50
2025-10-28T00:42:33.929,15,good,0.063284,1.297292,553,50
2025-10-28T00:42:34.129,16,good,0.069437,1.288026,549,50
2025-10-28T00:42:34.330,17,good,0.078229,1.272443,535,50
2025-10-28T00:42:34.532,18,good,0.060585,1.253544,575,50
2025-10-28T00:42:34.733,19,good,0.074736,1.255082,544,50
2025-10-28T00:42:34.933,20,good,0.056513,1.261878,543,50
2025-10-28T00:42:35.134,1,good,0.065434,1.271966,543,50
2025-10-28T00:42:35.334,2,good,0.056312,1.272245,545,50
2025-10-28T00:42:35.534,3,good,0.053864,1.303779,568,50
2025-10-28T00:42:35.735,4,good,0.064782,1.324434,541,50
2025-10-28T00:42:35.935,5,good,0.059922,1.324757,548,50
2025-10-28T00:42:36.136,6,good,0.069700,1.315732,548,50
2025-10-28T00:42:36.336,7,good,0.072925,1.295291,532,50
2025-10-28T00:42:36.537,8,good,0.064954,1.281695,541,50
2025-10-28T00:42:36.737,9,good,0.071752,1.289341,542,50
2025-10-28T00:42:36.940,10,good,0.068224,1.258810,555,50
2025-10-28T00:42:37.141,11,good,0.078701,1.251831,548,50
2025-10-28T00:42:37.341,12,good,0.063788,1.262960,552,50
2025-10-28T00:42:37.541,13,good,0.062576,1.287055,557,50
2025-10-28T00:42:37.742,14,good,0.065218,1.304095,560,50
2025-10-28T00:42:37.944,15,good,0.055748,1.302206,550,50
2025-10-28T00:42:38.145,16,good,0.061929,1.300197,553,50
2025-10-28T00:42:38.345,17,good,0.066512,1.308516,549,50
2025-10-28T00:42:38.547,18,good,0.079440,1.291780,563,50
2025-10-28T00:42:38.748,19,good,0.070585,1.282417,557,50
2025-10-28T00:42:38.949,20,good,0.060452,1.269181,543,50
2025-10-28T00:42:39.150,1,good,0.077954,1.255146,550,50
2025-10-28T00:42:39.352,2,good,0.071805,1.280171,546,50
2025-10-28T00:42:39.553,3,good,0.059943,1.289445,534,50
2025-10-28T00:42:39.754,4,good,0.070699,1.300775,566,50
2025-10-28T00:42:39.955,5,good,0.065672,1.312034,543,50
2025-10-28T00:42:40.156,6,good,0.063190,1.311993,541,50
2025-10-28T00:42:40.357,7,good,0.065917,1.310593,540,50
2025-10-28T00:42:40.557,8,good,0.080839,1.308323,539,50
2025-10-28T00:42:40.759,9,good,0.072737,1.298975,555,50
2025-10-28T00:42:40.961,10,good,0.061084,1.285703,567,50
2025-10-28T00:42:41.162,11,good,0.071662,1.291953,545,50
2025-10-28T00:42:41.362,12,good,0.064007,1.299198,554,50
2025-10-28T00:42:41.563,13,good,0.054921,1.312628,540,50
2025-10-28T00:42:41.763,14,good,0.068304,1.323919,554,50
2025-10-28T00:42:41.964,15,good,0.067032,1.345414,568,50
2025-10-28T00:42:42.165,16,good,0.081280,1.336604,551,50
2025-10-28T00:42:42.365,17,good,0.058116,1.324468,546,50
2025-10-28T00:42:42.566,18,good,0.065650,1.323503,551,50
2025-10-28T00:42:42.767,19,good,0.068160,1.298726,555,50
2025-10-28T00:42:42.968,20,good,0.079770,1.279042,562,50
2025-10-28T00:42:43.170,1,good,0.071397,1.281334,560,50
2025-10-28T00:42:43.371,2,good,0.074152,1.265686,541,50
2025-10-28T00:42:43.571,3,good,0.059916,1.281793,526,50
2025-10-28T00:42:43.772,4,good,0.067043,1.302339,564,50
2025-10-28T00:42:43.973,5,good,0.065593,1.319313,547,50
2025-10-28T00:42:44.173,6,good,0.069270,1.315528,558,50
2025-10-28T00:42:44.373,7,good,0.067018,1.305119,555,50
2025-10-28T00:42:44.574,8,good,0.055225,1.302448,535,50
2025-10-28T00:42:44.775,9,good,0.070225,1.286122,554,50
2025-10-28T00:42:44.975,10,good,0.075408,1.268888,530,50
2025-10-28T00:42:45.176,11,good,0.054771,1.267924,567,50
2025-10-28T00:42:45.377,12,good,0.066858,1.261776,543,50
2025-10-28T00:42:45.577,13,good,0.066164,1.282157,543,50
2025-10-28T00:42:45.778,14,good,0.066237,1.303080,562,50
2025-10-28T00:42:45.978,15,good,0.058776,1.306773,559,50
2025-10-28T00:42:46.179,16,good,0.054638,1.310847,575,50
2025-10-28T00:42:46.380,17,good,0.078187,1.292707,549,50
