timestamp_start_iso,duration_s,kind,prompt_tokens,completion_tokens,total_tokens
1970-01-02T05:25:47.558,0.080273,good,458,21,479
1970-01-02T05:25:47.860,0.144885,good,455,38,493
1970-01-02T05:25:47.961,0.187333,good,473,55,528
1970-01-02T05:25:48.063,0.100315,good,446,29,475
1970-01-02T05:25:48.164,0.055284,good,459,10,469
1970-01-02T05:25:48.265,0.090051,good,456,22,478
1970-01-02T05:25:48.366,0.133878,good,455,34,489
1970-01-02T05:25:48.468,0.076046,good,437,18,455
1970-01-02T05:25:48.568,0.359377,good,462,107,569
1970-01-02T05:25:48.670,0.103370,good,462,29,491
1970-01-02T05:25:48.771,0.161424,good,447,44,491
1970-01-02T05:25:48.873,0.096496,good,435,27,462
1970-01-02T05:25:48.974,0.103308,good,449,30,479
1970-01-02T05:25:49.076,0.094407,good,451,26,477
1970-01-02T05:25:49.177,0.138652,good,462,36,498
1970-01-02T05:25:49.279,0.100875,good,433,29,462
1970-01-02T05:25:49.380,0.089979,good,469,24,493
1970-01-02T05:25:49.482,1.460541,good,486,466,952
1970-01-02T05:25:49.583,0.133909,good,426,42,468
1970-01-02T05:25:49.885,0.090537,good,442,24,466
1970-01-02T05:25:49.987,0.108021,good,432,30,462
1970-01-02T05:25:50.088,145.593054,good,466,32300,32766
1970-01-02T05:25:50.190,0.170837,good,450,47,497
1970-01-02T05:25:50.291,0.132708,good,457,32,489
1970-01-02T05:25:50.393,0.382096,good,459,113,572
1970-01-02T05:25:50.494,0.103118,good,438,29,467
1970-01-02T05:25:50.596,0.246499,good,448,68,516
1970-01-02T05:25:50.697,0.079635,good,444,20,464
1970-01-02T05:25:50.799,0.091210,good,433,24,457
1970-01-02T05:25:50.900,0.173155,good,436,48,484
1970-01-02T05:25:51.002,0.088697,good,423,23,446
1970-01-02T05:25:51.103,0.139506,good,455,35,490
1970-01-02T05:25:51.204,0.233918,good,439,64,503
1970-01-02T05:25:51.306,0.152283,good,463,39,502
1970-01-02T05:25:51.407,0.088473,good,453,23,476
1970-01-02T05:25:51.509,0.107318,good,464,31,495
1970-01-02T05:25:51.610,0.076527,good,445,18,463
1970-01-02T05:25:51.912,0.155528,good,478,41,519
1970-01-02T05:25:52.014,0.202541,good,460,59,519
1970-01-02T05:25:52.115,0.166646,good,463,44,507
1970-01-02T05:25:52.217,0.087795,good,436,22,458
1970-01-02T05:25:52.318,0.149460,good,432,38,470
1970-01-02T05:25:52.420,0.173670,good,435,48,483
1970-01-02T05:25:52.521,0.478879,good,428,142,570
1970-01-02T05:25:52.623,0.156972,good,443,41,484
1970-01-02T05:25:52.724,0.293774,good,445,86,531
1970-01-02T05:25:52.826,0.133621,good,431,33,464
1970-01-02T05:25:52.927,0.100570,good,457,27,484
1970-01-02T05:25:53.029,0.204143,good,414,60,474
1970-01-02T05:25:53.130,1.012642,good,464,324,788
1970-01-02T05:25:53.231,0.173935,good,429,48,477
1970-01-02T05:25:53.332,0.297646,good,449,87,536
1970-01-02T05:25:53.434,0.191025,good,436,54,490
1970-01-02T05:25:53.535,0.185809,good,429,52,481
1970-01-02T05:25:53.637,0.148109,good,456,46,502
1970-01-02T05:25:53.939,0.263744,good,459,74,533
1970-01-02T05:25:54.040,0.154921,good,449,40,489
1970-01-02T05:25:54.141,0.199473,good,442,57,499
1970-01-02T05:25:54.243,0.197283,good,436,56,492
1970-01-02T05:25:54.344,0.062616,good,443,12,455
1970-01-02T05:25:54.445,0.103658,good,433,29,462
1970-01-02T05:25:54.547,0.191392,good,444,52,496
1970-01-02T05:25:54.648,0.161162,good,437,42,479
1970-01-02T05:25:54.750,0.092923,good,451,24,475
1970-01-02T05:25:54.851,0.157158,good,460,40,500
1970-01-02T05:25:54.953,0.173141,good,435,47,482
1970-01-02T05:25:55.054,1.569806,good,455,482,937
1970-01-02T05:25:55.156,0.192573,good,449,54,503
1970-01-02T05:25:55.257,0.141325,good,460,35,495
1970-01-02T05:25:55.358,0.236561,good,465,63,528
1970-01-02T05:25:55.459,0.145297,good,455,37,492
1970-01-02T05:25:55.561,0.151790,good,455,39,494
1970-01-02T05:25:55.662,0.169227,good,459,54,513
1970-01-02T05:25:55.964,0.211447,good,466,60,526
1970-01-02T05:25:56.065,0.163209,good,459,40,499
1970-01-02T05:25:56.167,0.097834,good,416,25,441
1970-01-02T05:25:56.268,0.180207,good,448,49,497
1970-01-02T05:25:56.370,0.185931,good,446,52,498
1970-01-02T05:25:56.471,0.196691,good,437,56,493
1970-01-02T05:25:56.573,0.092413,good,452,24,476
1970-01-02T05:25:56.674,0.209602,good,455,61,516
1970-01-02T05:25:56.776,0.084748,good,442,21,463
1970-01-02T05:25:56.876,0.285518,good,453,81,534
1970-01-02T05:25:56.978,0.168504,good,440,45,485
1970-01-02T05:25:57.079,0.062008,good,441,12,453
1970-01-02T05:25:57.181,0.153039,good,448,39,487
1970-01-02T05:25:57.282,0.653447,good,431,205,636
1970-01-02T05:25:57.384,0.148048,good,429,37,466
1970-01-02T05:25:57.485,0.439787,good,412,141,553
1970-01-02T05:25:57.587,0.106874,good,455,29,484
1970-01-02T05:25:57.688,0.158870,good,436,49,485
1970-01-02T05:25:57.990,0.086215,good,451,22,473
1970-01-02T05:25:58.092,0.151529,good,459,38,497
1970-01-02T05:25:58.193,0.197196,good,442,56,498
1970-01-02T05:25:58.295,0.188641,good,446,52,498
1970-01-02T05:25:58.395,0.159523,good,470,41,511
1970-01-02T05:25:58.497,0.153177,good,457,39,496
1970-01-02T05:25:58.598,0.334861,good,463,91,554
1970-01-02T05:25:58.699,0.353333,good,472,96,568
1970-01-02T05:25:58.801,0.179341,good,453,48,501
1970-01-02T05:25:58.902,0.757624,good,447,216,663
1970-01-02T05:25:59.004,0.268037,good,441,72,513
1970-01-02T05:25:59.105,0.132659,good,432,31,463
1970-01-02T05:25:59.207,0.083237,good,448,20,468
1970-01-02T05:25:59.308,0.066973,good,429,14,443
1970-01-02T05:25:59.410,0.178408,good,427,48,475
1970-01-02T05:25:59.511,0.146090,good,431,36,467
1970-01-02T05:25:59.612,0.089469,good,453,23,476
1970-01-02T05:25:59.714,2.465357,good,442,744,1186
1970-01-02T05:26:00.016,0.107937,good,448,29,477
1970-01-02T05:26:00.117,5.886534,good,429,1712,2141
1970-01-02T05:26:00.219,0.254958,good,419,67,486
1970-01-02T05:26:00.320,0.090359,good,469,22,491
1970-01-02T05:26:00.422,0.145246,good,426,35,461
1970-01-02T05:26:00.523,0.151430,good,460,37,497
1970-01-02T05:26:00.625,0.092381,good,421,23,444
1970-01-02T05:26:00.726,0.074563,good,440,17,457
1970-01-02T05:26:00.828,0.113492,good,466,27,493
1970-01-02T05:26:00.929,0.080888,good,470,17,487
1970-01-02T05:26:01.030,0.187166,good,434,51,485
1970-01-02T05:26:01.131,0.198660,good,436,55,491
1970-01-02T05:26:01.233,0.201805,good,447,56,503
1970-01-02T05:26:01.334,0.157173,good,440,40,480
1970-01-02T05:26:01.435,0.173863,good,439,46,485
1970-01-02T05:26:01.537,2.108552,good,448,605,1053
1970-01-02T05:26:01.638,2.824809,good,447,820,1267
1970-01-02T05:26:01.740,0.088035,good,472,21,493
1970-01-02T05:26:02.042,0.198746,good,450,52,502
1970-01-02T05:26:02.143,0.107990,good,442,28,470
1970-01-02T05:26:02.245,0.109194,good,450,29,479
1970-01-02T05:26:02.346,0.160489,good,464,39,503
1970-01-02T05:26:02.447,0.150821,good,440,36,476
1970-01-02T05:26:02.549,0.073722,good,443,16,459
1970-01-02T05:26:02.650,0.464611,good,454,123,577
1970-01-02T05:26:02.752,0.106379,good,446,27,473
1970-01-02T05:26:02.853,0.200166,good,430,52,482
1970-01-02T05:26:02.954,0.188384,good,434,48,482
1970-01-02T05:26:03.056,0.492432,good,468,133,601
1970-01-02T05:26:03.157,0.141882,good,456,32,488
1970-01-02T05:26:03.259,0.244643,good,456,61,517
1970-01-02T05:26:03.360,0.176424,good,451,44,495
1970-01-02T05:26:03.462,154.393658,good,421,32345,32766
1970-01-02T05:26:03.564,0.065131,good,436,13,449
1970-01-02T05:26:03.665,0.213591,good,427,58,485
1970-01-02T05:26:03.766,0.084381,good,448,19,467
1970-01-02T05:26:04.069,0.369522,good,451,97,548
1970-01-02T05:26:04.170,0.103231,good,454,26,480
1970-01-02T05:26:04.272,0.168868,good,441,41,482
1970-01-02T05:26:04.373,0.172852,good,437,43,480
1970-01-02T05:26:04.475,0.079566,good,446,18,464
1970-01-02T05:26:04.576,0.080553,good,441,19,460
1970-01-02T05:26:04.678,0.148096,good,445,35,480
1970-01-02T05:26:04.779,0.201273,good,435,54,489
1970-01-02T05:26:04.881,0.058340,good,484,10,494
1970-01-02T05:26:04.982,0.194208,good,435,52,487
1970-01-02T05:26:05.084,0.204406,good,461,55,516
1970-01-02T05:26:05.185,0.057157,good,474,10,484
1970-01-02T05:26:05.287,0.110070,good,420,29,449
1970-01-02T05:26:05.388,0.174019,good,450,44,494
1970-01-02T05:26:05.490,0.146591,good,443,35,478
1970-01-02T05:26:05.591,0.086522,good,439,21,460
1970-01-02T05:26:05.693,0.093336,good,451,23,474
1970-01-02T05:26:05.794,0.129712,good,419,36,455
1970-01-02T05:26:06.096,0.081936,good,457,19,476
1970-01-02T05:26:06.197,0.235174,good,444,59,503
1970-01-02T05:26:06.299,0.184206,good,445,47,492
1970-01-02T05:26:06.400,0.082506,good,460,18,478
1970-01-02T05:26:06.502,0.158649,good,441,39,480
1970-01-02T05:26:06.603,0.090466,good,442,22,464
1970-01-02T05:26:06.705,0.154809,good,454,37,491
1970-01-02T05:26:06.806,0.180325,good,466,47,513
1970-01-02T05:26:06.908,0.095181,good,440,24,464
1970-01-02T05:26:07.009,1.092607,good,446,317,763
1970-01-02T05:26:07.110,0.087760,good,446,21,467
1970-01-02T05:26:07.212,0.235351,good,446,58,504
1970-01-02T05:26:07.313,0.073900,good,440,16,456
1970-01-02T05:26:07.415,0.778436,good,471,228,699
1970-01-02T05:26:07.516,0.196982,good,453,52,505
1970-01-02T05:26:07.618,10.441648,good,461,2906,3367
1970-01-02T05:26:07.719,0.063792,good,458,12,470
1970-01-02T05:26:07.821,0.138733,good,419,39,458
1970-01-02T05:26:08.123,0.270120,good,453,71,524
1970-01-02T05:26:08.225,0.060473,good,462,11,473
1970-01-02T05:26:08.326,0.137086,good,434,31,465
1970-01-02T05:26:08.427,0.107491,good,436,27,463
1970-01-02T05:26:08.528,0.062764,good,457,12,469
1970-01-02T05:26:08.630,0.258291,good,428,64,492
1970-01-02T05:26:08.731,0.162197,good,440,38,478
1970-01-02T05:26:08.833,0.186732,good,450,48,498
1970-01-02T05:26:08.934,1.188256,good,472,337,809
1970-01-02T05:26:09.036,0.179765,good,429,45,474
1970-01-02T05:26:09.137,0.083782,good,452,19,471
1970-01-02T05:26:09.238,0.770758,good,462,212,674
1970-01-02T05:26:09.339,0.151961,good,452,35,487
1970-01-02T05:26:09.441,0.285407,good,450,74,524
1970-01-02T05:26:09.542,0.192597,good,446,49,495
1970-01-02T05:26:09.644,0.188258,good,430,47,477
1970-01-02T05:26:09.745,0.166417,good,477,39,516
1970-01-02T05:26:09.847,0.190002,good,453,55,508
1970-01-02T05:26:10.149,0.208755,good,460,55,515
1970-01-02T05:26:10.250,0.078266,good,451,17,468
1970-01-02T05:26:10.352,0.063620,good,454,12,466
1970-01-02T05:26:10.453,0.282034,good,450,74,524
1970-01-02T05:26:10.555,0.087849,good,437,20,457
1970-01-02T05:26:10.656,0.203689,good,428,53,481
1970-01-02T05:26:10.757,0.274922,good,440,72,512
1970-01-02T05:26:10.859,0.075668,good,443,16,459
1970-01-02T05:26:10.960,0.091259,good,454,22,476
1970-01-02T05:26:11.062,0.306114,good,455,80,535
1970-01-02T05:26:11.163,0.258216,good,441,63,504
1970-01-02T05:26:11.265,0.286058,good,421,74,495
1970-01-02T05:26:11.366,0.192861,good,447,49,496
1970-01-02T05:26:11.467,0.244296,good,426,59,485
1970-01-02T05:26:11.569,0.131992,good,437,29,466
1970-01-02T05:26:11.670,0.066936,good,433,13,446
1970-01-02T05:26:11.772,0.188883,good,439,47,486
1970-01-02T05:26:11.873,0.183964,good,434,54,488
1970-01-02T05:26:12.175,1.016382,good,471,272,743
1970-01-02T05:26:12.277,0.157236,good,428,37,465
1970-01-02T05:26:12.378,0.180910,good,456,45,501
1970-01-02T05:26:12.480,0.280531,good,422,71,493
1970-01-02T05:26:12.581,0.306366,good,448,80,528
1970-01-02T05:26:12.683,0.278986,good,455,70,525
1970-01-02T05:26:12.784,0.347614,good,457,86,543
1970-01-02T05:26:12.886,0.187972,good,434,47,481
1970-01-02T05:26:12.987,0.196933,good,466,50,516
1970-01-02T05:26:13.089,0.256392,good,458,62,520
1970-01-02T05:26:13.190,0.155169,good,447,35,482
1970-01-02T05:26:13.292,0.086377,good,466,20,486
1970-01-02T05:26:13.393,0.161071,good,447,38,485
1970-01-02T05:26:13.495,0.103221,good,447,25,472
1970-01-02T05:26:13.596,0.097532,good,421,24,445
1970-01-02T05:26:13.697,0.242314,good,450,58,508
1970-01-02T05:26:13.798,0.195993,good,446,50,496
1970-01-02T05:26:13.900,0.284382,good,448,88,536
1970-01-02T05:26:14.202,0.854884,good,457,220,677
1970-01-02T05:26:14.303,0.166162,good,459,38,497
1970-01-02T05:26:14.405,0.269523,good,468,67,535
1970-01-02T05:26:14.506,0.135996,good,442,29,471
1970-01-02T05:26:14.608,0.173543,good,440,42,482
1970-01-02T05:26:14.709,0.643091,good,482,163,645
1970-01-02T05:26:14.811,0.138342,good,446,29,475
1970-01-02T05:26:14.912,0.162321,good,429,37,466
1970-01-02T05:26:15.013,0.099251,good,467,24,491
1970-01-02T05:26:15.114,0.058440,good,468,10,478
1970-01-02T05:26:15.216,0.095978,good,451,23,474
1970-01-02T05:26:15.317,0.156041,good,452,36,488
1970-01-02T05:26:15.419,0.196304,good,442,49,491
1970-01-02T05:26:15.520,0.190921,good,438,46,484
1970-01-02T05:26:15.622,0.172571,good,458,40,498
1970-01-02T05:26:15.723,0.107328,good,444,26,470
1970-01-02T05:26:15.824,0.174380,good,441,42,483
1970-01-02T05:26:15.926,0.145642,good,445,40,485
1970-01-02T05:26:16.228,0.277329,good,427,69,496
1970-01-02T05:26:16.329,0.187604,good,463,46,509
1970-01-02T05:26:16.431,0.201298,good,466,51,517
1970-01-02T05:26:16.532,0.070695,good,433,14,447
1970-01-02T05:26:16.634,0.145678,good,447,32,479
1970-01-02T05:26:16.735,0.163143,good,422,38,460
1970-01-02T05:26:16.837,0.075772,good,468,16,484
1970-01-02T05:26:16.938,0.189338,good,445,47,492
1970-01-02T05:26:17.040,0.136520,good,460,29,489
1970-01-02T05:26:17.141,0.087833,good,452,20,472
1970-01-02T05:26:17.243,0.253439,good,463,61,524
1970-01-02T05:26:17.344,0.091643,good,457,20,477
1970-01-02T05:26:17.446,1.261358,good,425,341,766
1970-01-02T05:26:17.546,0.150936,good,455,33,488
1970-01-02T05:26:17.648,0.916831,good,448,253,701
1970-01-02T05:26:17.749,0.175068,good,450,41,491
1970-01-02T05:26:17.851,0.084979,good,449,18,467
1970-01-02T05:26:17.952,0.117262,good,446,29,475
1970-01-02T05:26:18.255,0.261057,good,455,63,518
1970-01-02T05:26:18.356,0.107986,good,441,26,467
1970-01-02T05:26:18.458,0.168689,good,444,39,483
1970-01-02T05:26:18.559,0.069900,good,455,14,469
1970-01-02T05:26:18.661,0.354253,good,442,87,529
1970-01-02T05:26:18.762,0.238160,good,422,54,476
1970-01-02T05:26:18.864,0.171459,good,435,41,476
1970-01-02T05:26:18.965,0.160257,good,427,37,464
1970-01-02T05:26:19.067,0.099441,good,434,24,458
1970-01-02T05:26:19.168,0.303844,good,441,77,518
1970-01-02T05:26:19.269,163.420172,good,451,32315,32766
1970-01-02T05:26:19.371,0.166105,good,463,39,502
1970-01-02T05:26:19.472,0.238340,good,454,56,510
1970-01-02T05:26:19.574,0.082794,good,452,18,470
1970-01-02T05:26:19.675,0.065018,good,448,12,460
1970-01-02T05:26:19.777,0.184896,good,480,45,525
1970-01-02T05:26:19.878,0.155234,good,454,35,489
1970-01-02T05:26:19.980,0.144995,good,447,39,486
1970-01-02T05:26:20.282,0.136806,good,442,29,471
1970-01-02T05:26:20.383,0.136427,good,448,29,477
1970-01-02T05:26:20.485,0.180717,good,462,44,506
1970-01-02T05:26:20.586,0.297532,good,450,76,526
1970-01-02T05:26:20.688,0.085470,good,454,19,473
1970-01-02T05:26:20.789,0.067928,good,442,13,455
1970-01-02T05:26:20.891,0.137114,good,455,29,484
1970-01-02T05:26:20.992,0.242264,good,462,57,519
1970-01-02T05:26:21.093,0.059596,good,455,10,465
1970-01-02T05:26:21.195,0.252835,good,440,60,500
1970-01-02T05:26:21.296,1.371786,good,457,361,818
1970-01-02T05:26:21.398,0.288161,good,446,71,517
1970-01-02T05:26:21.499,0.103203,good,457,24,481
1970-01-02T05:26:21.601,0.208861,good,446,51,497
1970-01-02T05:26:21.702,0.140997,good,461,29,490
1970-01-02T05:26:21.804,0.137497,good,464,28,492
1970-01-02T05:26:21.905,0.060606,good,450,10,460
1970-01-02T05:26:22.007,0.118165,good,466,29,495
1970-01-02T05:26:22.309,0.160828,good,463,35,498
1970-01-02T05:26:22.410,0.177628,good,440,40,480
1970-01-02T05:26:22.512,0.137557,good,458,28,486
1970-01-02T05:26:22.613,0.269549,good,445,64,509
1970-01-02T05:26:22.715,0.094920,good,449,21,470
1970-01-02T05:26:22.816,0.060536,good,459,10,469
1970-01-02T05:26:22.918,0.256099,good,448,60,508
1970-01-02T05:26:23.019,0.169916,good,436,39,475
1970-01-02T05:26:23.121,0.139188,good,451,29,480
1970-01-02T05:26:23.222,0.390422,good,446,96,542
1970-01-02T05:26:23.324,0.245047,good,475,56,531
1970-01-02T05:26:23.425,0.187724,good,452,43,495
1970-01-02T05:26:23.527,0.066640,good,452,12,464
1970-01-02T05:26:23.628,0.294992,good,442,72,514
1970-01-02T05:26:23.730,0.178356,good,456,41,497
1970-01-02T05:26:23.831,0.142539,good,441,29,470
1970-01-02T05:26:23.932,0.219088,good,451,53,504
1970-01-02T05:26:24.033,0.261833,good,456,74,530
1970-01-02T05:26:24.335,1.375187,good,448,341,789
1970-01-02T05:26:24.437,0.311201,good,445,77,522
1970-01-02T05:26:24.538,0.175735,good,451,40,491
1970-01-02T05:26:24.640,0.132009,good,475,26,501
1970-01-02T05:26:24.741,0.144665,good,461,29,490
1970-01-02T05:26:24.843,0.144114,good,435,29,464
1970-01-02T05:26:24.944,0.067158,good,438,12,450
1970-01-02T05:26:25.046,0.292642,good,456,70,526
1970-01-02T05:26:25.147,0.179190,good,424,41,465
1970-01-02T05:26:25.248,0.359991,good,453,86,539
1970-01-02T05:26:25.350,0.171778,good,439,39,478
1970-01-02T05:26:25.451,0.141721,good,427,29,456
1970-01-02T05:26:25.553,0.160852,good,468,35,503
1970-01-02T05:26:25.654,0.096010,good,422,22,444
1970-01-02T05:26:25.755,0.278655,good,452,67,519
1970-01-02T05:26:25.856,0.094522,good,452,21,473
1970-01-02T05:26:25.958,0.106852,good,470,25,495
1970-01-02T05:26:26.059,0.178629,good,478,48,526
1970-01-02T05:26:26.361,0.209624,good,451,51,502
1970-01-02T05:26:26.462,0.149544,good,451,32,483
1970-01-02T05:26:26.563,0.192879,good,464,46,510
1970-01-02T05:26:26.665,0.345400,good,462,81,543
1970-01-02T05:26:26.766,0.058788,good,435,10,445
1970-01-02T05:26:26.867,0.277504,good,439,66,505
1970-01-02T05:26:26.968,0.106657,good,425,25,450
1970-01-02T05:26:27.070,0.197065,good,442,47,489
1970-01-02T05:26:27.171,0.131141,good,451,26,477
1970-01-02T05:26:27.273,0.814043,good,431,202,633
1970-01-02T05:26:27.374,1.725341,good,458,441,899
1970-01-02T05:26:27.475,0.262832,good,437,60,497
1970-01-02T05:26:27.577,0.103939,good,465,23,488
1970-01-02T05:26:27.679,0.247512,good,445,55,500
1970-01-02T05:26:27.781,0.179635,good,433,41,474
1970-01-02T05:26:27.883,167.983977,good,444,32322,32766
1970-01-02T05:26:27.984,2.034247,good,450,515,965
1970-01-02T05:26:28.085,0.101987,good,471,23,494
1970-01-02T05:26:28.387,0.171342,good,439,38,477
1970-01-02T05:26:28.488,0.107774,good,439,25,464
1970-01-02T05:26:28.590,0.204312,good,439,48,487
1970-01-02T05:26:28.691,36.461524,good,461,8198,8659
1970-01-02T05:26:28.793,0.084944,good,467,17,484
1970-01-02T05:26:28.894,0.144313,good,436,29,465
1970-01-02T05:26:28.996,0.132976,good,456,26,482
1970-01-02T05:26:29.097,0.137860,good,458,27,485
1970-01-02T05:26:29.198,0.087725,good,462,18,480
1970-01-02T05:26:29.300,0.074572,good,452,14,466
1970-01-02T05:26:29.401,0.191297,good,450,44,494
1970-01-02T05:26:29.502,1.668787,good,434,416,850
1970-01-02T05:26:29.603,0.234268,good,458,51,509
1970-01-02T05:26:29.705,1.456237,good,451,363,814
1970-01-02T05:26:29.806,0.062891,good,465,10,475
1970-01-02T05:26:29.908,0.177731,good,454,39,493
1970-01-02T05:26:30.009,0.254813,good,443,63,506
1970-01-02T05:26:30.111,0.112093,good,454,26,480
1970-01-02T05:26:30.413,0.087976,good,430,18,448
1970-01-02T05:26:30.515,0.097173,good,451,21,472
1970-01-02T05:26:30.616,0.145085,good,464,29,493
1970-01-02T05:26:30.718,0.238318,good,445,51,496
1970-01-02T05:26:30.819,0.367788,good,442,84,526
1970-01-02T05:26:30.921,0.170105,good,475,37,512
1970-01-02T05:26:31.023,0.176980,good,424,39,463
1970-01-02T05:26:31.123,1.622777,good,444,406,850
1970-01-02T05:26:31.225,0.403468,good,436,96,532
1970-01-02T05:26:31.326,0.310886,good,460,73,533
1970-01-02T05:26:31.428,0.209172,good,453,48,501
1970-01-02T05:26:31.529,0.281123,good,476,64,540
1970-01-02T05:26:31.631,0.093272,good,446,20,466
1970-01-02T05:26:31.732,0.106873,good,437,24,461
1970-01-02T05:26:31.834,0.184329,good,449,41,490
1970-01-02T05:26:31.935,38.707234,good,441,8511,8952
1970-01-02T05:26:32.037,0.270126,good,448,68,516
1970-01-02T05:26:32.138,0.139528,good,445,34,479
1970-01-02T05:26:32.440,0.233907,good,457,50,507
1970-01-02T05:26:32.541,1.114317,good,425,265,690
1970-01-02T05:26:32.643,0.166106,good,462,35,497
1970-01-02T05:26:32.744,0.190017,good,467,43,510
1970-01-02T05:26:32.846,0.062699,good,451,10,461
1970-01-02T05:26:32.947,0.184059,good,472,40,512
1970-01-02T05:26:33.049,0.175582,good,461,37,498
1970-01-02T05:26:33.150,0.301257,good,452,70,522
1970-01-02T05:26:33.252,0.132550,good,435,25,460
1970-01-02T05:26:33.353,0.165976,good,441,35,476
