timestamp_start_iso,duration_s,kind,prompt_tokens,completion_tokens,total_tokens
1970-01-02T06:28:44.601,0.133908,good,438,26,464
1970-01-02T06:28:44.682,0.150631,good,435,36,471
1970-01-02T06:28:44.764,0.088299,good,441,22,463
1970-01-02T06:28:44.845,0.394035,good,435,121,556
1970-01-02T06:28:44.927,1.219327,good,474,405,879
1970-01-02T06:28:45.008,0.073122,good,440,18,458
1970-01-02T06:28:45.090,0.201749,good,479,54,533
1970-01-02T06:28:45.172,0.145941,good,440,40,480
1970-01-02T06:28:45.253,0.415836,good,456,123,579
1970-01-02T06:28:45.335,0.226870,good,461,62,523
1970-01-02T06:28:45.417,0.291049,good,444,79,523
1970-01-02T06:28:45.498,0.949222,good,449,328,777
1970-01-02T06:28:45.580,123.704500,good,424,29945,30369
1970-01-02T06:28:45.661,0.065071,good,449,14,463
1970-01-02T06:28:45.743,0.167712,good,457,58,515
1970-01-02T06:28:46.227,0.165329,good,443,46,489
1970-01-02T06:28:46.308,0.069710,good,453,16,469
1970-01-02T06:28:46.390,0.931257,good,454,268,722
1970-01-02T06:28:46.471,4.392586,good,443,1403,1846
1970-01-02T06:28:46.552,0.087492,good,454,23,477
1970-01-02T06:28:46.634,0.063803,good,448,14,462
1970-01-02T06:28:46.715,0.241339,good,435,65,500
1970-01-02T06:28:46.797,138.629836,good,454,32312,32766
1970-01-02T06:28:46.878,0.138741,good,468,32,500
1970-01-02T06:28:46.960,0.157226,good,426,43,469
1970-01-02T06:28:47.042,0.168627,good,455,48,503
1970-01-02T06:28:47.123,0.204914,good,443,53,496
1970-01-02T06:28:47.205,0.544168,good,459,192,651
1970-01-02T06:28:47.286,0.498611,good,425,184,609
1970-01-02T06:28:47.368,0.091689,good,455,26,481
1970-01-02T06:28:47.851,0.077861,good,451,20,471
1970-01-02T06:28:47.932,0.145123,good,448,39,487
1970-01-02T06:28:48.014,0.161153,good,447,45,492
1970-01-02T06:28:48.095,0.115954,good,466,26,492
1970-01-02T06:28:48.177,0.126170,good,455,31,486
1970-01-02T06:28:48.258,0.191905,good,462,49,511
1970-01-02T06:28:48.339,0.205692,good,454,54,508
1970-01-02T06:28:48.420,0.134455,good,451,34,485
1970-01-02T06:28:48.502,0.152196,good,433,29,462
1970-01-02T06:28:48.583,0.366740,good,449,89,538
1970-01-02T06:28:48.665,0.136431,good,457,34,491
1970-01-02T06:28:48.746,0.145469,good,425,38,463
1970-01-02T06:28:48.827,0.115769,good,446,26,472
1970-01-02T06:28:48.908,0.243285,good,439,79,518
1970-01-02T06:28:48.990,0.101459,good,442,29,471
1970-01-02T06:28:49.473,0.808383,good,470,233,703
1970-01-02T06:28:49.554,0.079090,good,448,20,468
1970-01-02T06:28:49.636,0.154388,good,454,41,495
1970-01-02T06:28:49.717,0.125084,good,438,29,467
1970-01-02T06:28:49.799,0.164633,good,451,46,497
1970-01-02T06:28:49.880,0.126272,good,458,30,488
1970-01-02T06:28:49.961,0.214834,good,448,57,505
1970-01-02T06:28:50.043,0.208582,good,465,54,519
1970-01-02T06:28:50.124,0.088489,good,454,24,478
1970-01-02T06:28:50.206,0.153331,good,429,41,470
1970-01-02T06:28:50.287,0.139753,good,451,37,488
1970-01-02T06:28:50.369,0.138568,good,447,36,483
1970-01-02T06:28:50.450,0.640188,good,459,234,693
1970-01-02T06:28:50.531,0.166603,good,453,47,500
1970-01-02T06:28:50.613,0.082884,good,436,22,458
1970-01-02T06:28:51.096,0.168461,good,454,47,501
1970-01-02T06:28:51.177,0.156983,good,445,44,489
1970-01-02T06:28:51.259,0.123366,good,455,30,485
1970-01-02T06:28:51.340,0.080267,good,441,21,462
1970-01-02T06:28:51.422,0.142038,good,464,38,502
1970-01-02T06:28:51.503,0.152386,good,438,42,480
1970-01-02T06:28:51.584,0.228497,good,460,64,524
1970-01-02T06:28:51.666,0.117874,good,455,27,482
1970-01-02T06:28:51.747,0.058162,good,439,12,451
1970-01-02T06:28:51.829,0.075118,good,452,19,471
1970-01-02T06:28:51.910,0.289493,good,465,79,544
1970-01-02T06:28:51.992,0.141524,good,444,36,480
1970-01-02T06:28:52.073,0.083132,good,465,21,486
1970-01-02T06:28:52.155,0.201845,good,440,62,502
1970-01-02T06:28:52.237,0.084166,good,453,23,476
1970-01-02T06:28:52.719,0.220967,good,449,60,509
1970-01-02T06:28:52.801,0.122529,good,442,29,471
1970-01-02T06:28:52.882,0.155826,good,439,43,482
1970-01-02T06:28:52.964,0.083954,good,445,22,467
1970-01-02T06:28:53.045,0.053571,good,421,10,431
1970-01-02T06:28:53.126,0.145875,good,442,38,480
1970-01-02T06:28:53.207,0.169415,good,444,47,491
1970-01-02T06:28:53.289,0.170467,good,438,49,487
1970-01-02T06:28:53.370,0.074436,good,431,18,449
1970-01-02T06:28:53.452,0.204726,good,471,52,523
1970-01-02T06:28:53.533,0.150095,good,459,39,498
1970-01-02T06:28:53.615,0.290679,good,436,77,513
1970-01-02T06:28:53.696,0.209064,good,445,54,499
1970-01-02T06:28:53.777,0.206621,good,439,63,502
1970-01-02T06:28:53.859,0.078868,good,439,20,459
1970-01-02T06:28:54.342,0.363223,good,464,100,564
1970-01-02T06:28:54.423,0.058041,good,431,12,443
1970-01-02T06:28:54.505,0.064365,good,444,14,458
1970-01-02T06:28:54.586,0.199491,good,458,51,509
1970-01-02T06:28:54.668,0.226743,good,457,62,519
1970-01-02T06:28:54.749,0.208632,good,426,55,481
1970-01-02T06:28:54.831,0.168631,good,453,47,500
1970-01-02T06:28:54.912,0.168209,good,443,48,491
