timestamp_start_iso,duration_s,kind,prompt_tokens,completion_tokens,total_tokens
1970-01-02T04:04:27.007,0.141739,good,178,36,214
1970-01-02T04:04:27.107,0.065290,good,178,14,192
1970-01-02T04:04:27.209,0.349018,good,178,117,295
1970-01-02T04:04:27.310,0.171859,good,178,53,231
1970-01-02T04:04:27.412,0.103264,good,178,32,210
1970-01-02T04:04:27.513,1.149545,good,178,380,558
1970-01-02T04:04:27.615,456.125512,good,178,32588,32766
1970-01-02T04:04:27.716,0.197376,good,178,63,241
1970-01-02T04:04:27.817,457.907004,good,178,32588,32766
1970-01-02T04:04:27.919,0.275303,good,178,86,264
1970-01-02T04:04:28.020,0.195591,good,178,61,239
1970-01-02T04:04:28.120,0.260949,good,178,80,258
1970-01-02T04:04:28.222,0.050323,good,178,10,188
1970-01-02T04:04:28.322,0.075456,good,178,20,198
1970-01-02T04:04:28.423,0.708746,good,178,252,430
1970-01-02T04:04:28.524,0.173795,good,178,53,231
1970-01-02T04:04:28.626,0.141410,good,178,39,217
1970-01-02T04:04:28.727,0.056545,good,178,12,190
1970-01-02T04:04:29.029,0.210088,good,178,68,246
1970-01-02T04:04:29.130,0.263148,good,178,81,259
1970-01-02T04:04:29.231,0.199652,good,178,63,241
1970-01-02T04:04:29.332,0.079565,good,178,22,200
1970-01-02T04:04:29.434,0.183558,good,178,57,235
1970-01-02T04:04:29.535,0.138973,good,178,38,216
1970-01-02T04:04:29.635,2.014504,good,178,677,855
1970-01-02T04:04:29.736,0.050807,good,178,10,188
1970-01-02T04:04:29.837,0.044908,good,178,7,185
1970-01-02T04:04:29.938,0.056643,good,178,12,190
1970-01-02T04:04:30.039,0.064320,good,178,15,193
1970-01-02T04:04:30.141,0.057545,good,178,12,190
1970-01-02T04:04:30.242,0.054600,good,178,10,188
1970-01-02T04:04:30.344,0.051702,good,178,10,188
1970-01-02T04:04:30.445,0.066486,good,178,16,194
1970-01-02T04:04:30.546,0.071820,good,178,19,197
1970-01-02T04:04:30.647,0.408488,good,178,149,327
1970-01-02T04:04:30.748,1.354665,good,178,449,627
1970-01-02T04:04:31.050,0.280464,good,178,86,264
1970-01-02T04:04:31.151,0.462240,good,178,142,320
1970-01-02T04:04:31.252,487.200355,good,178,32588,32766
1970-01-02T04:04:31.353,0.192517,good,178,58,236
1970-01-02T04:04:31.454,0.074311,good,178,18,196
1970-01-02T04:04:31.556,0.062113,good,178,15,193
1970-01-02T04:04:31.657,0.203308,good,178,64,242
1970-01-02T04:04:31.758,0.586831,good,178,185,363
1970-01-02T04:04:31.858,0.343270,good,178,103,281
1970-01-02T04:04:31.960,0.176026,good,178,52,230
1970-01-02T04:04:32.061,0.074733,good,178,19,197
1970-01-02T04:04:32.162,0.058638,good,178,13,191
1970-01-02T04:04:32.263,0.249390,good,178,74,252
1970-01-02T04:04:32.364,0.519585,good,178,168,346
1970-01-02T04:04:32.465,0.095253,good,178,28,206
1970-01-02T04:04:32.566,0.380624,good,178,128,306
1970-01-02T04:04:32.667,0.103342,good,178,31,209
1970-01-02T04:04:32.768,0.200661,good,178,71,249
1970-01-02T04:04:33.069,0.294686,good,178,92,270
1970-01-02T04:04:33.171,0.072358,good,178,18,196
1970-01-02T04:04:33.272,0.177219,good,178,52,230
1970-01-02T04:04:33.373,0.057076,good,178,12,190
1970-01-02T04:04:33.474,0.357897,good,178,109,287
1970-01-02T04:04:33.575,45.672828,good,178,11427,11605
1970-01-02T04:04:33.676,0.140960,good,178,37,215
1970-01-02T04:04:33.777,1.178961,good,178,381,559
1970-01-02T04:04:33.879,0.150777,good,178,41,219
1970-01-02T04:04:33.980,0.051996,good,178,10,188
1970-01-02T04:04:34.081,0.195092,good,178,59,237
1970-01-02T04:04:34.182,0.086616,good,178,24,202
1970-01-02T04:04:34.283,0.068264,good,178,16,194
1970-01-02T04:04:34.384,0.357092,good,178,108,286
1970-01-02T04:04:34.485,2.486815,good,178,809,987
1970-01-02T04:04:34.586,0.263863,good,178,77,255
1970-01-02T04:04:34.687,0.130172,good,178,33,211
1970-01-02T04:04:34.789,0.105692,good,178,31,209
1970-01-02T04:04:35.091,520.740298,good,178,32588,32766
1970-01-02T04:04:35.192,0.077165,good,178,19,197
1970-01-02T04:04:35.293,0.078492,good,178,20,198
1970-01-02T04:04:35.394,0.275749,good,178,82,260
1970-01-02T04:04:35.496,0.176670,good,178,51,229
1970-01-02T04:04:35.597,0.161658,good,178,44,222
1970-01-02T04:04:35.698,0.072390,good,178,18,196
1970-01-02T04:04:35.800,0.062064,good,178,14,192
1970-01-02T04:04:35.901,0.652913,good,178,201,379
1970-01-02T04:04:36.002,0.155010,good,178,42,220
1970-01-02T04:04:36.103,0.203034,good,178,61,239
1970-01-02T04:04:36.204,0.061565,good,178,13,191
1970-01-02T04:04:36.305,0.060936,good,178,14,192
1970-01-02T04:04:36.406,532.156205,good,178,32588,32766
1970-01-02T04:04:36.507,0.051519,good,178,10,188
1970-01-02T04:04:36.608,0.286798,good,178,87,265
1970-01-02T04:04:36.709,0.310230,good,178,103,281
1970-01-02T04:04:36.810,0.438448,good,178,146,324
1970-01-02T04:04:37.112,0.099388,good,178,29,207
1970-01-02T04:04:37.213,0.203745,good,178,61,239
1970-01-02T04:04:37.314,0.554189,good,178,165,343
1970-01-02T04:04:37.415,0.257840,good,178,73,251
1970-01-02T04:04:37.516,0.300024,good,178,90,268
1970-01-02T04:04:37.617,0.065403,good,178,14,192
1970-01-02T04:04:37.719,0.512025,good,178,156,334
1970-01-02T04:04:37.820,0.168443,good,178,47,225
1970-01-02T04:04:37.921,0.263481,good,178,75,253
1970-01-02T04:04:38.022,0.545322,good,178,160,338
1970-01-02T04:04:38.123,547.616740,good,178,32588,32766
1970-01-02T04:04:38.224,0.102849,good,178,29,207
1970-01-02T04:04:38.325,34.399944,good,178,8606,8784
1970-01-02T04:04:38.426,1.011715,good,178,322,500
1970-01-02T04:04:38.527,1.690147,good,178,522,700
1970-01-02T04:04:38.629,0.142852,good,178,36,214
1970-01-02T04:04:38.730,0.061921,good,178,13,191
1970-01-02T04:04:38.831,0.206867,good,178,69,247
1970-01-02T04:04:39.133,0.056851,good,178,11,189
1970-01-02T04:04:39.234,557.889005,good,178,32588,32766
1970-01-02T04:04:39.335,0.209719,good,178,62,240
1970-01-02T04:04:39.436,0.330485,good,178,91,269
1970-01-02T04:04:39.538,560.375815,good,178,32588,32766
1970-01-02T04:04:39.638,0.057122,good,178,10,188
1970-01-02T04:04:39.739,0.064132,good,178,14,192
1970-01-02T04:04:39.840,0.206857,good,178,59,237
1970-01-02T04:04:39.941,0.898230,good,178,264,442
1970-01-02T04:04:40.043,0.542085,good,178,154,332
1970-01-02T04:04:40.144,0.052339,good,178,9,187
1970-01-02T04:04:40.245,0.091728,good,178,24,202
1970-01-02T04:04:40.346,0.098893,good,178,27,205
1970-01-02T04:04:40.447,0.400348,good,178,116,294
1970-01-02T04:04:40.548,0.054963,good,178,10,188
1970-01-02T04:04:40.649,0.231426,good,178,61,239
1970-01-02T04:04:40.750,1.147573,good,178,348,526
1970-01-02T04:04:40.851,0.063146,good,178,13,191
1970-01-02T04:04:41.153,0.063530,good,178,13,191
1970-01-02T04:04:41.254,0.068761,good,178,15,193
1970-01-02T04:04:41.355,0.305601,good,178,88,266
1970-01-02T04:04:41.456,0.177486,good,178,48,226
1970-01-02T04:04:41.557,1.698303,good,178,499,677
1970-01-02T04:04:41.659,0.103849,good,178,28,206
1970-01-02T04:04:41.760,0.175442,good,178,46,224
1970-01-02T04:04:41.861,0.068736,good,178,15,193
1970-01-02T04:04:41.962,0.045205,good,178,7,185
1970-01-02T04:04:42.064,0.286281,good,178,79,257
1970-01-02T04:04:42.165,0.890830,good,178,257,435
1970-01-02T04:04:42.266,0.078625,good,178,18,196
1970-01-02T04:04:42.367,0.836185,good,178,246,424
1970-01-02T04:04:42.468,0.148371,good,178,36,214
1970-01-02T04:04:42.569,0.882596,good,178,261,439
1970-01-02T04:04:42.670,0.061246,good,178,12,190
1970-01-02T04:04:42.772,0.056339,good,178,10,188
1970-01-02T04:04:42.873,0.287974,good,178,94,272
1970-01-02T04:04:43.174,0.087138,good,178,21,199
1970-01-02T04:04:43.275,1.949831,good,178,556,734
1970-01-02T04:04:43.376,0.270468,good,178,72,250
1970-01-02T04:04:43.477,0.194272,good,178,52,230
1970-01-02T04:04:43.578,0.849580,good,178,231,409
1970-01-02T04:04:43.680,0.446437,good,178,119,297
1970-01-02T04:04:43.781,0.061551,good,178,12,190
1970-01-02T04:04:43.882,1.680206,good,178,479,657
1970-01-02T04:04:43.983,1.886479,good,178,537,715
1970-01-02T04:04:44.084,0.197077,good,178,52,230
1970-01-02T04:04:44.185,0.267857,good,178,68,246
1970-01-02T04:04:44.286,0.235538,good,178,57,235
1970-01-02T04:04:44.388,0.102506,good,178,26,204
1970-01-02T04:04:44.489,0.305507,good,178,84,262
1970-01-02T04:04:44.590,0.207121,good,178,57,235
1970-01-02T04:04:44.691,0.072283,good,178,16,194
1970-01-02T04:04:44.792,0.139687,good,178,32,210
1970-01-02T04:04:44.893,0.504002,good,178,154,332
1970-01-02T04:04:45.195,0.795207,good,178,218,396
1970-01-02T04:04:45.296,0.155844,good,178,38,216
1970-01-02T04:04:45.397,0.108000,good,178,29,207
1970-01-02T04:04:45.499,0.197659,good,178,52,230
1970-01-02T04:04:45.600,1.656395,good,178,466,644
1970-01-02T04:04:45.701,0.084661,good,178,20,198
1970-01-02T04:04:45.802,0.300622,good,178,81,259
1970-01-02T04:04:45.903,0.066999,good,178,14,192
1970-01-02T04:04:46.004,616.206677,good,178,32588,32766
1970-01-02T04:04:46.105,0.267000,good,178,69,247
1970-01-02T04:04:46.207,0.188242,good,178,48,226
1970-01-02T04:04:46.308,0.634216,good,178,168,346
1970-01-02T04:04:46.409,0.055970,good,178,10,188
1970-01-02T04:04:46.510,0.274588,good,178,72,250
1970-01-02T04:04:46.611,0.277203,good,178,73,251
1970-01-02T04:04:46.712,0.711331,good,178,208,386
1970-01-02T04:04:46.814,0.242979,good,178,68,246
1970-01-02T04:04:46.915,0.127339,good,178,35,213
1970-01-02T04:04:47.216,0.602638,good,178,162,340
1970-01-02T04:04:47.318,0.092071,good,178,22,200
1970-01-02T04:04:47.419,0.283334,good,178,74,252
