timestamp,running_reqs,num_tokens,token_usage,throughput,queue_reqs
1762578461.5667698,2,852,0.0426,15.5561,0
1762578462.8250113,3,1352,0.0676,77.8867,0
1762578464.1035476,4,1901,0.0950,115.7576,0
1762578465.5757914,6,2914,0.1457,139.9228,0
1762578466.912179,7,3580,0.1790,194.5546,0
1762578468.424886,9,4693,0.2346,208.2364,0
1762578469.7988195,10,5471,0.2736,272.9393,0
1762578471.3579576,12,6708,0.3354,275.1525,0
1762578472.783385,13,7613,0.3806,346.5632,0
1762578474.3837464,15,8971,0.4486,343.6729,0
1762578475.865622,16,9987,0.4994,415.6899,0
1762578477.516538,18,11464,0.5732,408.8645,0
1762578479.0431445,19,12598,0.6299,485.3913,0
1762578480.7435763,21,14203,0.7101,474.5860,0
1762578482.4910655,23,15873,0.7936,499.0021,0
1762578484.0916932,24,17217,0.8609,587.8953,0
1762578485.6138134,24,18177,0.9089,630.7003,2
1762578487.1457927,24,19137,0.9568,626.6411,3
1762578488.692012,23,19553,0.9777,618.2834,6
1762578490.2514737,22,19872,0.9936,577.1231,9
1762578491.7764418,20,19393,0.9697,552.7990,12
1762578493.2868986,19,19438,0.9719,523.6840,15
1762578494.7770832,18,19384,0.9692,503.2943,17
1762578496.2718632,17,19219,0.9609,478.3319,20
1762578497.748997,16,18503,0.9252,459.6748,21
1762578499.4867318,17,18556,0.9278,374.6262,21
1762578501.2173007,17,18715,0.9357,392.9348,22
1762578502.827996,17,18398,0.9199,422.1785,22
1762578504.8687882,18,18120,0.9060,337.6145,21
1762578506.5224195,18,18070,0.9035,435.4064,22
1762578508.6701405,20,17955,0.8978,352.4669,20
1762578510.4293025,21,18170,0.9085,463.8577,20
1762578512.3647892,22,17420,0.8710,435.0333,19
1762578514.1588798,23,17705,0.8852,498.8606,18
1762578516.1257637,24,17044,0.8522,482.4898,17
1762578517.9049213,25,17422,0.8711,549.1374,17
1762578519.747037,26,17851,0.8925,559.6836,17
1762578521.325902,26,18891,0.9446,658.7017,19
1762578522.9486935,26,19931,0.9966,640.8725,20
1762578524.5306299,24,19000,0.9500,621.3916,23
1762578526.1080883,24,19960,0.9980,608.5746,24
1762578527.6485858,22,19630,0.9815,590.7197,28
1762578529.2042382,21,19817,0.9909,550.8950,30
