timestamp,running_reqs,num_tokens,token_usage,throughput,queue_reqs
1762528030.6620753,3,7807,0.3903,22.2284,0
1762528031.780869,5,13137,0.6569,152.8434,0
1762528032.8028793,6,15982,0.7991,234.8318,2
1762528033.5503914,6,16222,0.8111,321.0662,3
1762528034.3256269,6,16462,0.8231,309.5840,5
1762528035.152153,6,16702,0.8351,290.3732,6
1762528035.9714754,6,16942,0.8471,292.9257,8
1762528036.7587385,6,17182,0.8591,304.8542,9
1762528037.6093776,6,17422,0.8711,282.1418,11
1762528038.4483976,6,17662,0.8831,286.0487,13
1762528039.276994,6,17902,0.8951,289.6468,14
1762528040.137573,6,18142,0.9071,278.8825,16
1762528040.9984457,6,18382,0.9191,278.7874,18
1762528041.8373837,6,18622,0.9311,286.0767,20
1762528042.71347,6,18862,0.9431,273.9466,21
1762528043.5908964,6,19102,0.9551,273.5275,23
1762528044.450899,6,19342,0.9671,279.0694,25
1762528045.3819678,6,19582,0.9791,257.7690,27
1762528046.2585647,6,19822,0.9911,273.7866,28
1762528047.139062,5,16737,0.8368,261.2167,31
1762528048.0989048,5,16937,0.8468,208.3679,33
1762528048.9943252,5,17137,0.8569,223.3591,35
1762528049.900059,5,17337,0.8669,220.8159,37
1762528050.8588562,5,17537,0.8769,208.5950,39
1762528051.7657397,5,17737,0.8869,220.5359,40
1762528052.6695223,5,17937,0.8969,221.2927,42
1762528053.6494412,5,18137,0.9069,204.0988,44
1762528054.5702846,5,18337,0.9169,217.1927,46
1762528055.5264223,5,18537,0.9268,209.1755,48
1762528056.4711378,5,18737,0.9368,211.7043,50
1762528057.3906639,5,18937,0.9468,217.5037,52
1762528058.3725169,5,19137,0.9568,203.6970,54
1762528059.3186934,5,19337,0.9668,211.3776,55
1762528060.2267606,5,19537,0.9768,220.2484,57
1762528061.2205117,5,19737,0.9869,201.2580,59
1762528062.2109685,5,19937,0.9969,201.9273,61
1762528063.1516771,4,16214,0.8107,183.9043,64
1762528064.179541,4,16374,0.8187,155.6629,66
