timestamp_iso,user_id,prefill_tokens,decode_tokens
2025-10-28T03:13:18,1,0,0
2025-10-28T03:13:18,2,0,0
2025-10-28T03:13:18,3,0,0
2025-10-28T03:13:18,4,0,0
2025-10-28T03:13:18,5,0,0
2025-10-28T03:13:18,6,0,0
2025-10-28T03:13:18,7,0,0
2025-10-28T03:13:18,8,0,0
2025-10-28T03:13:18,9,0,0
2025-10-28T03:13:18,10,0,0
2025-10-28T03:13:18,11,0,0
2025-10-28T03:13:18,12,0,0
2025-10-28T03:13:18,13,0,0
2025-10-28T03:13:18,14,0,0
2025-10-28T03:13:18,15,0,0
2025-10-28T03:13:18,16,0,0
2025-10-28T03:13:18,17,0,0
2025-10-28T03:13:18,18,0,0
2025-10-28T03:13:18,19,0,0
2025-10-28T03:13:18,20,0,0
2025-10-28T03:13:19,1,538,33
2025-10-28T03:13:19,2,555,27
2025-10-28T03:13:19,3,566,20
2025-10-28T03:13:19,4,551,14
2025-10-28T03:13:19,5,546,7
2025-10-28T03:13:19,6,0,0
2025-10-28T03:13:19,7,0,0
2025-10-28T03:13:19,8,0,0
2025-10-28T03:13:19,9,0,0
2025-10-28T03:13:19,10,0,0
2025-10-28T03:13:19,11,0,0
2025-10-28T03:13:19,12,0,0
2025-10-28T03:13:19,13,0,0
2025-10-28T03:13:19,14,0,0
2025-10-28T03:13:19,15,0,0
2025-10-28T03:13:19,16,0,0
2025-10-28T03:13:19,17,0,0
2025-10-28T03:13:19,18,0,0
2025-10-28T03:13:19,19,0,0
2025-10-28T03:13:19,20,0,0
2025-10-28T03:13:20,1,538,50
2025-10-28T03:13:20,2,555,50
2025-10-28T03:13:20,3,566,50
2025-10-28T03:13:20,4,551,49
2025-10-28T03:13:20,5,546,42
2025-10-28T03:13:20,6,561,34
2025-10-28T03:13:20,7,545,27
2025-10-28T03:13:20,8,565,20
2025-10-28T03:13:20,9,529,13
2025-10-28T03:13:20,10,538,6
2025-10-28T03:13:20,11,0,0
2025-10-28T03:13:20,12,0,0
2025-10-28T03:13:20,13,0,0
2025-10-28T03:13:20,14,0,0
2025-10-28T03:13:20,15,0,0
2025-10-28T03:13:20,16,0,0
2025-10-28T03:13:20,17,0,0
2025-10-28T03:13:20,18,0,0
2025-10-28T03:13:20,19,0,0
2025-10-28T03:13:20,20,0,0
2025-10-28T03:13:21,1,538,50
2025-10-28T03:13:21,2,555,50
2025-10-28T03:13:21,3,566,50
2025-10-28T03:13:21,4,551,50
2025-10-28T03:13:21,5,546,50
2025-10-28T03:13:21,6,561,50
2025-10-28T03:13:21,7,545,50
2025-10-28T03:13:21,8,565,50
2025-10-28T03:13:21,9,529,48
2025-10-28T03:13:21,10,538,41
2025-10-28T03:13:21,11,553,34
2025-10-28T03:13:21,12,547,27
2025-10-28T03:13:21,13,550,20
2025-10-28T03:13:21,14,571,14
2025-10-28T03:13:21,15,543,7
2025-10-28T03:13:21,16,0,0
2025-10-28T03:13:21,17,0,0
2025-10-28T03:13:21,18,0,0
2025-10-28T03:13:21,19,0,0
2025-10-28T03:13:21,20,0,0
2025-10-28T03:13:22,1,538,50
2025-10-28T03:13:22,2,555,50
2025-10-28T03:13:22,3,566,50
2025-10-28T03:13:22,4,551,50
2025-10-28T03:13:22,5,546,50
2025-10-28T03:13:22,6,561,50
2025-10-28T03:13:22,7,545,50
2025-10-28T03:13:22,8,565,50
2025-10-28T03:13:22,9,529,50
2025-10-28T03:13:22,10,538,50
2025-10-28T03:13:22,11,553,50
2025-10-28T03:13:22,12,547,50
2025-10-28T03:13:22,13,550,50
2025-10-28T03:13:22,14,571,50
2025-10-28T03:13:22,15,543,45
2025-10-28T03:13:22,16,555,37
2025-10-28T03:13:22,17,535,29
2025-10-28T03:13:22,18,563,22
2025-10-28T03:13:22,19,553,14
2025-10-28T03:13:22,20,550,7
2025-10-28T03:13:23,1,1099,85
2025-10-28T03:13:23,2,1098,78
2025-10-28T03:13:23,3,1125,70
2025-10-28T03:13:23,4,1122,63
2025-10-28T03:13:23,5,1100,56
2025-10-28T03:13:23,6,561,50
2025-10-28T03:13:23,7,545,50
2025-10-28T03:13:23,8,565,50
2025-10-28T03:13:23,9,529,50
2025-10-28T03:13:23,10,538,50
2025-10-28T03:13:23,11,553,50
2025-10-28T03:13:23,12,547,50
2025-10-28T03:13:23,13,550,50
2025-10-28T03:13:23,14,571,50
2025-10-28T03:13:23,15,543,50
2025-10-28T03:13:23,16,555,50
2025-10-28T03:13:23,17,535,50
2025-10-28T03:13:23,18,563,50
2025-10-28T03:13:23,19,553,50
2025-10-28T03:13:23,20,550,43
2025-10-28T03:13:24,1,1099,100
2025-10-28T03:13:24,2,1098,100
2025-10-28T03:13:24,3,1125,100
2025-10-28T03:13:24,4,1122,100
2025-10-28T03:13:24,5,1100,94
2025-10-28T03:13:24,6,1109,87
2025-10-28T03:13:24,7,1094,78
2025-10-28T03:13:24,8,1114,72
2025-10-28T03:13:24,9,1073,64
2025-10-28T03:13:24,10,1095,56
2025-10-28T03:13:24,11,553,50
2025-10-28T03:13:24,12,547,50
2025-10-28T03:13:24,13,550,50
2025-10-28T03:13:24,14,571,50
2025-10-28T03:13:24,15,543,50
2025-10-28T03:13:24,16,555,50
2025-10-28T03:13:24,17,535,50
2025-10-28T03:13:24,18,563,50
2025-10-28T03:13:24,19,553,50
2025-10-28T03:13:24,20,550,50
2025-10-28T03:13:25,1,1099,100
2025-10-28T03:13:25,2,1098,100
2025-10-28T03:13:25,3,1125,100
2025-10-28T03:13:25,4,1122,100
2025-10-28T03:13:25,5,1100,100
2025-10-28T03:13:25,6,1109,100
2025-10-28T03:13:25,7,1094,100
2025-10-28T03:13:25,8,1114,100
2025-10-28T03:13:25,9,1073,98
2025-10-28T03:13:25,10,1095,90
2025-10-28T03:13:25,11,1105,83
2025-10-28T03:13:25,12,1097,76
2025-10-28T03:13:25,13,1089,69
2025-10-28T03:13:25,14,1123,63
2025-10-28T03:13:25,15,1100,56
2025-10-28T03:13:25,16,555,50
2025-10-28T03:13:25,17,535,50
2025-10-28T03:13:25,18,563,50
2025-10-28T03:13:25,19,553,50
2025-10-28T03:13:25,20,550,50
2025-10-28T03:13:26,1,1099,100
2025-10-28T03:13:26,2,1098,100
2025-10-28T03:13:26,3,1125,100
2025-10-28T03:13:26,4,1122,100
2025-10-28T03:13:26,5,1100,100
2025-10-28T03:13:26,6,1109,100
2025-10-28T03:13:26,7,1094,100
2025-10-28T03:13:26,8,1114,100
2025-10-28T03:13:26,9,1073,100
2025-10-28T03:13:26,10,1095,100
2025-10-28T03:13:26,11,1105,100
2025-10-28T03:13:26,12,1097,100
2025-10-28T03:13:26,13,1089,100
2025-10-28T03:13:26,14,1123,100
2025-10-28T03:13:26,15,1100,94
2025-10-28T03:13:26,16,1088,86
2025-10-28T03:13:26,17,1077,78
2025-10-28T03:13:26,18,1124,72
