timestamp,gpu_index,gpu_name,mem_total_MiB,mem_used_MiB,mem_free_MiB,util_gpu_pct,util_mem_pct
2025/10/21 20:39:11.767,0,NVIDIA A100-SXM4-80GB,81920,70508,10541,0,0
2025/10/21 20:39:12.789,0,NVIDIA A100-SXM4-80GB,81920,70626,10423,0,0
2025/10/21 20:39:13.812,0,NVIDIA A100-SXM4-80GB,81920,70646,10403,99,75
2025/10/21 20:39:14.835,0,NVIDIA A100-SXM4-80GB,81920,70648,10401,100,82
2025/10/21 20:39:15.859,0,NVIDIA A100-SXM4-80GB,81920,70654,10395,23,10
2025/10/21 20:39:16.883,0,NVIDIA A100-SXM4-80GB,81920,70654,10395,99,75
2025/10/21 20:39:17.907,0,NVIDIA A100-SXM4-80GB,81920,70654,10395,99,75
2025/10/21 20:39:18.931,0,NVIDIA A100-SXM4-80GB,81920,70654,10395,100,85
2025/10/21 20:39:19.955,0,NVIDIA A100-SXM4-80GB,81920,70654,10395,32,18
2025/10/21 20:39:20.979,0,NVIDIA A100-SXM4-80GB,81920,70654,10395,99,75
2025/10/21 20:39:22.003,0,NVIDIA A100-SXM4-80GB,81920,70654,10395,99,75
2025/10/21 20:39:23.027,0,NVIDIA A100-SXM4-80GB,81920,70654,10395,100,85
2025/10/21 20:39:24.050,0,NVIDIA A100-SXM4-80GB,81920,70654,10395,45,28
2025/10/21 20:39:25.073,0,NVIDIA A100-SXM4-80GB,81920,70654,10395,99,75
2025/10/21 20:39:26.096,0,NVIDIA A100-SXM4-80GB,81920,70654,10395,99,75
2025/10/21 20:39:27.122,0,NVIDIA A100-SXM4-80GB,81920,70656,10393,100,85
2025/10/21 20:39:28.146,0,NVIDIA A100-SXM4-80GB,81920,70656,10393,99,74
2025/10/21 20:39:29.174,0,NVIDIA A100-SXM4-80GB,81920,70656,10393,99,75
2025/10/21 20:39:30.198,0,NVIDIA A100-SXM4-80GB,81920,70656,10393,99,75
2025/10/21 20:39:31.223,0,NVIDIA A100-SXM4-80GB,81920,70656,10393,100,85
2025/10/21 20:39:32.246,0,NVIDIA A100-SXM4-80GB,81920,70658,10391,99,74
2025/10/21 20:39:33.269,0,NVIDIA A100-SXM4-80GB,81920,70658,10391,99,75
2025/10/21 20:39:34.291,0,NVIDIA A100-SXM4-80GB,81920,70658,10391,99,75
2025/10/21 20:39:35.314,0,NVIDIA A100-SXM4-80GB,81920,70664,10385,100,85
2025/10/21 20:39:36.336,0,NVIDIA A100-SXM4-80GB,81920,70666,10383,99,75
2025/10/21 20:39:37.360,0,NVIDIA A100-SXM4-80GB,81920,70666,10383,99,75
2025/10/21 20:39:38.383,0,NVIDIA A100-SXM4-80GB,81920,70666,10383,99,75
2025/10/21 20:39:39.407,0,NVIDIA A100-SXM4-80GB,81920,70666,10383,100,85
2025/10/21 20:39:40.429,0,NVIDIA A100-SXM4-80GB,81920,70666,10383,99,75
2025/10/21 20:39:41.455,0,NVIDIA A100-SXM4-80GB,81920,70666,10383,99,75
2025/10/21 20:39:42.478,0,NVIDIA A100-SXM4-80GB,81920,70666,10383,99,75
2025/10/21 20:39:43.500,0,NVIDIA A100-SXM4-80GB,81920,70668,10381,5,4
2025/10/21 20:39:44.522,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,98,73
2025/10/21 20:39:45.546,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:39:46.571,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,73
2025/10/21 20:39:47.594,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,0,0
2025/10/21 20:39:48.616,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,73
2025/10/21 20:39:49.640,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:39:50.664,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:39:51.687,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,0,0
2025/10/21 20:39:52.709,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,73
2025/10/21 20:39:53.732,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:39:54.754,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:39:55.777,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,0,0
2025/10/21 20:39:56.799,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:39:57.823,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:39:58.849,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:39:59.872,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,0,0
2025/10/21 20:40:00.894,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:40:01.918,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:40:02.942,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:40:03.965,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,0,0
2025/10/21 20:40:04.988,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:40:06.012,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:40:07.036,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:40:08.059,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,0,0
2025/10/21 20:40:09.083,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:40:10.107,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:40:11.131,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,100,85
2025/10/21 20:40:12.155,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,83,60
2025/10/21 20:40:13.179,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:40:14.202,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,99,75
2025/10/21 20:40:15.225,0,NVIDIA A100-SXM4-80GB,81920,70670,10379,100,85
