timestamp_iso,user_id,prefill_tokens,decode_tokens
2025-11-07T21:10:25,1,0,0
2025-11-07T21:10:25,2,0,0
2025-11-07T21:10:25,3,0,0
2025-11-07T21:10:25,4,0,0
2025-11-07T21:10:25,5,0,0
2025-11-07T21:10:25,6,0,0
2025-11-07T21:10:25,7,0,0
2025-11-07T21:10:25,8,0,0
2025-11-07T21:10:25,9,0,0
2025-11-07T21:10:25,10,0,0
2025-11-07T21:10:25,11,0,0
2025-11-07T21:10:25,12,0,0
2025-11-07T21:10:25,13,0,0
2025-11-07T21:10:25,14,0,0
2025-11-07T21:10:25,15,0,0
2025-11-07T21:10:25,16,0,0
2025-11-07T21:10:25,17,0,0
2025-11-07T21:10:25,18,0,0
2025-11-07T21:10:25,19,0,0
2025-11-07T21:10:25,20,0,0
2025-11-07T21:10:26,1,406,37
2025-11-07T21:10:26,2,404,33
2025-11-07T21:10:26,3,404,27
2025-11-07T21:10:26,4,403,20
2025-11-07T21:10:26,5,405,14
2025-11-07T21:10:26,6,403,7
2025-11-07T21:10:26,7,0,0
2025-11-07T21:10:26,8,0,0
2025-11-07T21:10:26,9,0,0
2025-11-07T21:10:26,10,0,0
2025-11-07T21:10:26,11,0,0
2025-11-07T21:10:26,12,0,0
2025-11-07T21:10:26,13,0,0
2025-11-07T21:10:26,14,0,0
2025-11-07T21:10:26,15,0,0
2025-11-07T21:10:26,16,0,0
2025-11-07T21:10:26,17,0,0
2025-11-07T21:10:26,18,0,0
2025-11-07T21:10:26,19,0,0
2025-11-07T21:10:26,20,0,0
2025-11-07T21:10:27,1,406,76
2025-11-07T21:10:27,2,404,72
2025-11-07T21:10:27,3,404,66
2025-11-07T21:10:27,4,403,59
2025-11-07T21:10:27,5,405,53
2025-11-07T21:10:27,6,403,46
2025-11-07T21:10:27,7,396,39
2025-11-07T21:10:27,8,404,32
2025-11-07T21:10:27,9,397,25
2025-11-07T21:10:27,10,402,19
2025-11-07T21:10:27,11,401,12
2025-11-07T21:10:27,12,398,6
2025-11-07T21:10:27,13,0,0
2025-11-07T21:10:27,14,0,0
2025-11-07T21:10:27,15,0,0
2025-11-07T21:10:27,16,0,0
2025-11-07T21:10:27,17,0,0
2025-11-07T21:10:27,18,0,0
2025-11-07T21:10:27,19,0,0
2025-11-07T21:10:27,20,0,0
2025-11-07T21:10:28,1,406,113
2025-11-07T21:10:28,2,404,109
2025-11-07T21:10:28,3,404,103
2025-11-07T21:10:28,4,403,96
2025-11-07T21:10:28,5,405,90
2025-11-07T21:10:28,6,403,83
2025-11-07T21:10:28,7,396,76
2025-11-07T21:10:28,8,404,69
2025-11-07T21:10:28,9,397,62
2025-11-07T21:10:28,10,402,56
2025-11-07T21:10:28,11,401,49
2025-11-07T21:10:28,12,398,43
2025-11-07T21:10:28,13,407,36
2025-11-07T21:10:28,14,397,30
2025-11-07T21:10:28,15,401,24
2025-11-07T21:10:28,16,405,18
2025-11-07T21:10:28,17,411,12
2025-11-07T21:10:28,18,392,6
