timestamp,running_reqs,num_tokens,token_usage,throughput,queue_reqs
1762549826.3812847,7,2974,0.0091,46.9128,0
1762549827.413188,13,5771,0.0176,384.7271,0
1762549828.4641373,19,8816,0.0269,619.4409,0
1762549829.5621607,26,12525,0.0382,823.2993,0
1762549830.7066898,33,16523,0.0504,1021.3825,0
1762549831.7823215,39,20385,0.0622,1333.1728,0
1762549832.953805,46,24932,0.0760,1458.8358,0
1762549834.0881972,53,29712,0.0906,1745.4320,0
1762549835.2877011,60,34795,0.1061,1884.1145,0
1762549836.4785008,67,40139,0.1224,2136.3833,0
1762549837.7814174,75,46194,0.1408,2182.0301,0
1762549839.1043005,83,52557,0.1602,2381.9234,0
1762549840.498185,91,59232,0.1806,2495.9053,0
1762549841.9920194,100,66668,0.2033,2557.8523,0
1762549843.5313277,109,74474,0.2271,2719.4053,0
1762549845.211196,119,83078,0.2533,2719.8589,0
1762549846.9458256,129,92075,0.2807,2865.1697,0
1762549849.1318414,142,102723,0.3132,2487.6331,0
1762549851.4159746,156,114340,0.3486,2614.5607,0
1762549853.775585,170,126467,0.3856,2764.0188,0
1762549856.2355626,184,139200,0.4244,2881.7358,0
1762549859.0014827,201,153721,0.4687,2783.5255,0
1762549861.91088,218,168932,0.5151,2878.2612,0
1762549865.0073116,236,185260,0.5648,2934.3467,0
1762549868.33205,256,203143,0.6194,2963.2423,0
1762549872.266476,279,223098,0.6802,2718.3152,0
1762549876.3395083,303,244406,0.7452,2860.0335,0
1762549880.8702805,330,267958,0.8170,2800.8482,0
1762549885.0340486,343,286776,0.8744,3269.1556,12
1762549888.6910555,343,300496,0.9162,3751.7031,33
1762549892.5743706,343,314216,0.9580,3533.0658,56
1762549896.4944444,343,327936,0.9999,3499.9356,79
1762549900.3100922,320,327850,0.9996,3418.2939,125
1762549904.2188797,301,327878,0.9997,3131.1512,167
1762549908.1637447,284,327320,0.9980,2926.5904,207
1762549912.1456993,269,326566,0.9957,2752.1672,245
1762549916.016034,256,326023,0.9940,2700.0263,281
1762549919.7200963,244,325056,0.9911,2696.4998,315
1762549923.478492,234,324856,0.9905,2551.6218,347
1762549927.2719636,224,323625,0.9867,2427.8564,380
1762549931.098126,216,323647,0.9868,2320.8642,410
1762549934.9245157,212,327604,0.9988,2238.1421,437
1762549938.9054713,204,326271,0.9948,2076.8890,469
1762549942.828713,196,324157,0.9883,2042.1900,500
