timestamp,gpu_index,gpu_name,mem_total_MiB,mem_used_MiB,mem_free_MiB,util_gpu_pct,util_mem_pct
2025/11/07 21:10:25.295,0,NVIDIA A100-SXM4-80GB,81920,62105,18944,0,0
2025/11/07 21:10:26.318,0,NVIDIA A100-SXM4-80GB,81920,62161,18888,72,51
2025/11/07 21:10:27.341,0,NVIDIA A100-SXM4-80GB,81920,62167,18882,69,49
2025/11/07 21:10:28.364,0,NVIDIA A100-SXM4-80GB,81920,62391,18658,71,50
2025/11/07 21:10:29.388,0,NVIDIA A100-SXM4-80GB,81920,62661,18388,74,52
2025/11/07 21:10:30.412,0,NVIDIA A100-SXM4-80GB,81920,63007,18042,75,50
2025/11/07 21:10:31.440,0,NVIDIA A100-SXM4-80GB,81920,63421,17628,75,52
2025/11/07 21:10:32.465,0,NVIDIA A100-SXM4-80GB,81920,63907,17142,73,50
2025/11/07 21:10:33.489,0,NVIDIA A100-SXM4-80GB,81920,64367,16682,79,56
2025/11/07 21:10:34.519,0,NVIDIA A100-SXM4-80GB,81920,64985,16064,73,51
2025/11/07 21:10:35.542,0,NVIDIA A100-SXM4-80GB,81920,65675,15374,80,54
2025/11/07 21:10:36.565,0,NVIDIA A100-SXM4-80GB,81920,66573,14476,82,53
2025/11/07 21:10:37.590,0,NVIDIA A100-SXM4-80GB,81920,67419,13630,82,55
2025/11/07 21:10:38.614,0,NVIDIA A100-SXM4-80GB,81920,68337,12712,79,55
2025/11/07 21:10:39.641,0,NVIDIA A100-SXM4-80GB,81920,69327,11722,78,55
2025/11/07 21:10:40.666,0,NVIDIA A100-SXM4-80GB,81920,70389,10660,81,58
2025/11/07 21:10:41.690,0,NVIDIA A100-SXM4-80GB,81920,71329,9720,75,54
2025/11/07 21:10:42.715,0,NVIDIA A100-SXM4-80GB,81920,72523,8526,80,58
2025/11/07 21:10:43.737,0,NVIDIA A100-SXM4-80GB,81920,73789,7260,81,58
2025/11/07 21:10:44.765,0,NVIDIA A100-SXM4-80GB,81920,75127,5922,76,55
2025/11/07 21:10:45.790,0,NVIDIA A100-SXM4-80GB,81920,76779,4270,78,56
2025/11/07 21:10:46.814,0,NVIDIA A100-SXM4-80GB,81920,78019,3030,73,53
2025/11/07 21:10:47.838,0,NVIDIA A100-SXM4-80GB,81920,79839,1210,76,49
2025/11/07 21:10:48.862,0,NVIDIA A100-SXM4-80GB,81920,74555,6494,79,52
2025/11/07 21:10:49.885,0,NVIDIA A100-SXM4-80GB,81920,64401,16648,79,51
2025/11/07 21:10:50.909,0,NVIDIA A100-SXM4-80GB,81920,66171,14878,82,54
2025/11/07 21:10:51.933,0,NVIDIA A100-SXM4-80GB,81920,68013,13036,72,47
2025/11/07 21:10:52.958,0,NVIDIA A100-SXM4-80GB,81920,69927,11122,76,50
2025/11/07 21:10:53.983,0,NVIDIA A100-SXM4-80GB,81920,71913,9136,70,47
2025/11/07 21:10:55.009,0,NVIDIA A100-SXM4-80GB,81920,73971,7078,73,49
2025/11/07 21:10:56.033,0,NVIDIA A100-SXM4-80GB,81920,76101,4948,77,53
2025/11/07 21:10:57.058,0,NVIDIA A100-SXM4-80GB,81920,77931,3118,75,50
2025/11/07 21:10:58.082,0,NVIDIA A100-SXM4-80GB,81920,80193,856,77,53
2025/11/07 21:10:59.105,0,NVIDIA A100-SXM4-80GB,81920,64229,16820,92,49
2025/11/07 21:11:00.127,0,NVIDIA A100-SXM4-80GB,81920,66635,14414,73,49
2025/11/07 21:11:01.154,0,NVIDIA A100-SXM4-80GB,81920,69113,11936,72,50
2025/11/07 21:11:02.179,0,NVIDIA A100-SXM4-80GB,81920,72095,8954,80,53
2025/11/07 21:11:03.204,0,NVIDIA A100-SXM4-80GB,81920,74285,6764,77,53
2025/11/07 21:11:04.228,0,NVIDIA A100-SXM4-80GB,81920,77435,3614,72,50
2025/11/07 21:11:05.252,0,NVIDIA A100-SXM4-80GB,81920,79745,1304,79,52
2025/11/07 21:11:06.280,0,NVIDIA A100-SXM4-80GB,81920,64645,16404,100,52
2025/11/07 21:11:07.302,0,NVIDIA A100-SXM4-80GB,81920,67555,13494,72,49
2025/11/07 21:11:08.327,0,NVIDIA A100-SXM4-80GB,81920,70537,10512,77,52
2025/11/07 21:11:09.350,0,NVIDIA A100-SXM4-80GB,81920,73591,7458,73,48
2025/11/07 21:11:10.373,0,NVIDIA A100-SXM4-80GB,81920,76717,4332,80,55
2025/11/07 21:11:11.398,0,NVIDIA A100-SXM4-80GB,81920,79915,1134,73,50
2025/11/07 21:11:12.421,0,NVIDIA A100-SXM4-80GB,81920,64419,16630,100,46
2025/11/07 21:11:13.447,0,NVIDIA A100-SXM4-80GB,81920,67749,13300,75,50
