timestamp_iso,user_id,prefill_tokens,decode_tokens
2025-11-07T04:50:23,1,0,0
2025-11-07T04:50:23,2,0,0
2025-11-07T04:50:23,3,0,0
2025-11-07T04:50:23,4,0,0
2025-11-07T04:50:23,5,0,0
2025-11-07T04:50:23,6,0,0
2025-11-07T04:50:23,7,0,0
2025-11-07T04:50:23,8,0,0
2025-11-07T04:50:23,9,0,0
2025-11-07T04:50:23,10,0,0
2025-11-07T04:50:23,11,0,0
2025-11-07T04:50:23,12,0,0
2025-11-07T04:50:23,13,0,0
2025-11-07T04:50:23,14,0,0
2025-11-07T04:50:23,15,0,0
2025-11-07T04:50:23,16,0,0
2025-11-07T04:50:23,17,0,0
2025-11-07T04:50:23,18,0,0
2025-11-07T04:50:23,19,0,0
2025-11-07T04:50:23,20,0,0
2025-11-07T04:50:24,1,403,40
2025-11-07T04:50:24,2,399,35
2025-11-07T04:50:24,3,398,29
2025-11-07T04:50:24,4,405,21
2025-11-07T04:50:24,5,404,14
2025-11-07T04:50:24,6,405,7
2025-11-07T04:50:24,7,0,0
2025-11-07T04:50:24,8,0,0
2025-11-07T04:50:24,9,0,0
2025-11-07T04:50:24,10,0,0
2025-11-07T04:50:24,11,0,0
2025-11-07T04:50:24,12,0,0
2025-11-07T04:50:24,13,0,0
2025-11-07T04:50:24,14,0,0
2025-11-07T04:50:24,15,0,0
2025-11-07T04:50:24,16,0,0
2025-11-07T04:50:24,17,0,0
2025-11-07T04:50:24,18,0,0
2025-11-07T04:50:24,19,0,0
2025-11-07T04:50:24,20,0,0
2025-11-07T04:50:25,1,403,83
2025-11-07T04:50:25,2,399,78
2025-11-07T04:50:25,3,398,72
2025-11-07T04:50:25,4,405,64
2025-11-07T04:50:25,5,404,57
2025-11-07T04:50:25,6,405,50
2025-11-07T04:50:25,7,408,42
2025-11-07T04:50:25,8,393,35
2025-11-07T04:50:25,9,403,27
2025-11-07T04:50:25,10,403,20
2025-11-07T04:50:25,11,402,13
2025-11-07T04:50:25,12,403,5
2025-11-07T04:50:25,13,0,0
2025-11-07T04:50:25,14,0,0
2025-11-07T04:50:25,15,0,0
2025-11-07T04:50:25,16,0,0
2025-11-07T04:50:25,17,0,0
2025-11-07T04:50:25,18,0,0
2025-11-07T04:50:25,19,0,0
2025-11-07T04:50:25,20,0,0
2025-11-07T04:50:26,1,403,126
2025-11-07T04:50:26,2,399,121
2025-11-07T04:50:26,3,398,115
2025-11-07T04:50:26,4,405,107
2025-11-07T04:50:26,5,404,100
2025-11-07T04:50:26,6,405,93
2025-11-07T04:50:26,7,408,85
2025-11-07T04:50:26,8,393,78
2025-11-07T04:50:26,9,403,70
2025-11-07T04:50:26,10,403,63
2025-11-07T04:50:26,11,402,56
2025-11-07T04:50:26,12,403,48
2025-11-07T04:50:26,13,400,42
2025-11-07T04:50:26,14,406,35
2025-11-07T04:50:26,15,409,27
2025-11-07T04:50:26,16,400,20
2025-11-07T04:50:26,17,405,13
2025-11-07T04:50:26,18,403,6
2025-11-07T04:50:26,19,0,0
2025-11-07T04:50:26,20,0,0
2025-11-07T04:50:27,1,806,191
2025-11-07T04:50:27,2,798,180
2025-11-07T04:50:27,3,803,167
2025-11-07T04:50:27,4,808,152
2025-11-07T04:50:27,5,404,140
2025-11-07T04:50:27,6,405,133
2025-11-07T04:50:27,7,408,125
2025-11-07T04:50:27,8,393,118
2025-11-07T04:50:27,9,403,110
2025-11-07T04:50:27,10,403,103
2025-11-07T04:50:27,11,402,96
2025-11-07T04:50:27,12,403,88
2025-11-07T04:50:27,13,400,82
2025-11-07T04:50:27,14,406,75
2025-11-07T04:50:27,15,409,67
2025-11-07T04:50:27,16,400,60
2025-11-07T04:50:27,17,405,53
2025-11-07T04:50:27,18,403,46
2025-11-07T04:50:27,19,406,39
2025-11-07T04:50:27,20,399,32
2025-11-07T04:50:28,1,806,285
2025-11-07T04:50:28,2,798,274
2025-11-07T04:50:28,3,803,261
2025-11-07T04:50:28,4,808,246
2025-11-07T04:50:28,5,807,232
2025-11-07T04:50:28,6,814,219
2025-11-07T04:50:28,7,807,204
2025-11-07T04:50:28,8,393,165
2025-11-07T04:50:28,9,403,157
2025-11-07T04:50:28,10,403,150
2025-11-07T04:50:28,11,402,143
2025-11-07T04:50:28,12,403,135
2025-11-07T04:50:28,13,400,129
2025-11-07T04:50:28,14,406,122
2025-11-07T04:50:28,15,409,114
2025-11-07T04:50:28,16,400,107
2025-11-07T04:50:28,17,405,100
2025-11-07T04:50:28,18,403,93
2025-11-07T04:50:28,19,406,86
2025-11-07T04:50:28,20,399,79
2025-11-07T04:50:29,1,806,389
2025-11-07T04:50:29,2,798,378
2025-11-07T04:50:29,3,803,365
2025-11-07T04:50:29,4,808,350
2025-11-07T04:50:29,5,807,336
2025-11-07T04:50:29,6,814,323
2025-11-07T04:50:29,7,807,308
2025-11-07T04:50:29,8,393,217
2025-11-07T04:50:29,9,403,209
2025-11-07T04:50:29,10,403,202
2025-11-07T04:50:29,11,402,195
2025-11-07T04:50:29,12,403,187
2025-11-07T04:50:29,13,400,181
2025-11-07T04:50:29,14,406,174
2025-11-07T04:50:29,15,409,166
2025-11-07T04:50:29,16,400,159
2025-11-07T04:50:29,17,405,152
2025-11-07T04:50:29,18,403,145
2025-11-07T04:50:29,19,406,138
2025-11-07T04:50:29,20,399,131
2025-11-07T04:50:30,1,806,493
2025-11-07T04:50:30,2,798,482
2025-11-07T04:50:30,3,803,469
2025-11-07T04:50:30,4,808,454
2025-11-07T04:50:30,5,807,440
2025-11-07T04:50:30,6,814,427
2025-11-07T04:50:30,7,807,412
2025-11-07T04:50:30,8,393,269
2025-11-07T04:50:30,9,403,261
2025-11-07T04:50:30,10,403,254
2025-11-07T04:50:30,11,402,247
