timestamp_start_iso,user,kind,duration_ttft,duration_taft,prompt_tokens,completion_tokens
2025-10-21T03:43:31.210,1,good,0.080720,1.273695,561,50
2025-10-21T03:43:31.412,2,good,0.054906,1.288699,560,50
2025-10-21T03:43:31.612,3,good,0.059924,1.292615,551,50
2025-10-21T03:43:31.813,4,good,0.054412,1.307586,546,50
2025-10-21T03:43:32.013,5,good,0.064922,1.292514,548,50
2025-10-21T03:43:32.213,6,good,0.068899,1.293762,568,50
2025-10-21T03:43:32.414,7,good,0.057951,1.293284,548,50
2025-10-21T03:43:32.614,8,good,0.059568,1.274593,551,50
2025-10-21T03:43:32.815,9,good,0.064153,1.281389,539,50
2025-10-21T03:43:33.016,10,good,0.055174,1.223057,531,50
2025-10-21T03:43:33.216,11,good,0.069556,1.159768,558,50
2025-10-21T03:43:33.418,12,good,0.060423,1.115949,548,50
2025-10-21T03:43:33.618,13,good,0.062416,1.077551,556,50
2025-10-21T03:43:33.818,14,good,0.054571,1.018182,551,50
2025-10-21T03:43:34.018,15,good,0.069129,0.974430,550,50
2025-10-21T03:43:35.221,1,good,0.053126,1.275433,539,50
2025-10-21T03:43:35.422,2,good,0.071834,1.277230,533,50
2025-10-21T03:43:35.623,3,good,0.061384,1.258848,547,50
2025-10-21T03:43:35.823,4,good,0.066970,1.249133,541,50
2025-10-21T03:43:36.026,5,good,0.055777,1.235233,576,50
2025-10-21T03:43:36.226,6,good,0.080177,1.209121,564,50
2025-10-21T03:43:36.427,7,good,0.061529,1.157164,549,50
2025-10-21T03:43:36.628,8,good,0.066315,1.137227,553,50
2025-10-21T03:43:36.829,9,good,0.059582,1.147871,561,50
2025-10-21T03:43:37.029,10,good,0.072119,1.162243,537,50
2025-10-21T03:43:37.230,11,good,0.065789,1.123733,548,50
2025-10-21T03:43:37.431,12,good,0.060660,1.082841,548,50
2025-10-21T03:43:37.631,13,good,0.057666,1.035899,553,50
2025-10-21T03:43:37.832,14,good,0.064217,0.997017,556,50
2025-10-21T03:43:38.033,15,good,0.066725,0.947423,548,50
2025-10-21T03:43:39.237,1,good,0.056378,1.250762,560,50
2025-10-21T03:43:39.438,2,good,0.064007,1.255167,549,50
2025-10-21T03:43:39.639,3,good,0.072828,1.244032,539,50
2025-10-21T03:43:39.840,4,good,0.061771,1.231243,542,50
2025-10-21T03:43:40.041,5,good,0.065367,1.224595,543,50
2025-10-21T03:43:40.241,6,good,0.066345,1.212734,542,50
2025-10-21T03:43:40.442,7,good,0.062075,1.235451,549,50
2025-10-21T03:43:40.643,8,good,0.075101,1.225636,558,50
2025-10-21T03:43:40.845,9,good,0.069787,1.231782,549,50
2025-10-21T03:43:41.045,10,good,0.067024,1.188253,552,50
2025-10-21T03:43:41.246,11,good,0.064995,1.141412,561,50
2025-10-21T03:43:41.447,12,good,0.053679,1.103491,551,50
2025-10-21T03:43:41.647,13,good,0.053809,1.033323,549,50
2025-10-21T03:43:41.848,14,good,0.056067,0.978012,550,50
2025-10-21T03:43:42.049,15,good,0.058077,0.917866,566,50
2025-10-21T03:43:43.254,1,good,0.053672,1.248615,531,50
2025-10-21T03:43:43.455,2,good,0.075196,1.250575,550,50
2025-10-21T03:43:43.656,3,good,0.072044,1.229270,548,50
2025-10-21T03:43:43.857,4,good,0.070107,1.227870,540,50
2025-10-21T03:43:44.058,5,good,0.066654,1.222644,550,50
2025-10-21T03:43:44.260,6,good,0.070991,1.231135,551,50
2025-10-21T03:43:44.461,7,good,0.073694,1.247046,546,50
2025-10-21T03:43:44.662,8,good,0.057175,1.247102,551,50
2025-10-21T03:43:44.863,9,good,0.056796,1.249610,548,50
2025-10-21T03:43:45.063,10,good,0.052820,1.213257,555,50
2025-10-21T03:43:45.264,11,good,0.062674,1.190285,549,50
2025-10-21T03:43:45.466,12,good,0.053480,1.144572,556,50
2025-10-21T03:43:45.666,13,good,0.054606,1.078235,549,50
2025-10-21T03:43:45.866,14,good,0.059174,1.027921,549,50
2025-10-21T03:43:46.067,15,good,0.062787,0.974939,566,50
2025-10-21T03:43:47.272,1,good,0.056641,1.234888,541,50
2025-10-21T03:43:47.473,2,good,0.068695,1.241097,550,50
2025-10-21T03:43:47.674,3,good,0.073420,1.239896,549,50
2025-10-21T03:43:47.875,4,good,0.071335,1.240164,559,50
2025-10-21T03:43:48.076,5,good,0.058909,1.248561,545,50
2025-10-21T03:43:48.277,6,good,0.062118,1.248534,532,50
2025-10-21T03:43:48.478,7,good,0.062714,1.250060,571,50
2025-10-21T03:43:48.678,8,good,0.065595,1.257172,538,50
2025-10-21T03:43:48.879,9,good,0.060150,1.281146,538,50
2025-10-21T03:43:49.079,10,good,0.065088,1.242650,547,50
2025-10-21T03:43:49.280,11,good,0.062542,1.186655,541,50
2025-10-21T03:43:49.481,12,good,0.065102,1.147403,538,50
2025-10-21T03:43:49.682,13,good,0.067207,1.108490,546,50
2025-10-21T03:43:49.882,14,good,0.054727,1.057192,558,50
2025-10-21T03:43:50.083,15,good,0.074550,0.987409,570,50
2025-10-21T03:43:51.291,1,good,0.053432,1.167266,536,50
2025-10-21T03:43:51.492,2,good,0.067811,1.217174,541,50
2025-10-21T03:43:51.692,3,good,0.071393,1.223693,567,50
2025-10-21T03:43:51.893,4,good,0.068688,1.239764,551,50
2025-10-21T03:43:52.093,5,good,0.053000,1.245852,549,50
